YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,PORTFOLIO_IND,PORTFOLIO,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2005,3,23,8,0,5980,0,42029487,0,4416568,0,12919092,0,72790,0,6490196,1,2408,1,37801,0,7745680,0,403910,0,319278,0,2088984,0,10614410,0,6704586,1,2656,1,180,0,1990783,0,184374,0,51438,0,1642342,0,42029487,0,7707178,0,6500917,0,7520912,0,1727507,0,7748389,0,925139,0,9899445,0,718312,0,1485750,0,8019559,0,324175,0,78936714,0,78188930,0,3539,0,69757,0,674488,0,74703245,0,62921286,0,1669922,0,2764549,0,170998,0,130116,0,1230614,0,1015249,0,511814,0,14585,0,581787,1,67,0,137044,0,383205,0,679453,1,1749,0,2490809,0,4233469,0,4443426,0,4982420,0,538994,0,4229930,0,4789856,0,559925,0,225458,0,8971,0,112741,1,36,0,13776,0,89935,0,-9751,0,6785,0,16536,1,-2211,1,59,1,2270,1,1603,1,1538,0,0
2005,3,23,7,0,37662,0,80808101,0,8799183,0,19530460,0,102302,0,17014411,0,0,1,31020,0,13164566,0,1727210,0,355872,0,4297898,0,26703162,0,16588587,1,10399,1,5291,0,4327905,0,434391,0,142606,0,1250412,0,80808101,0,12537850,0,13271044,0,10894463,0,5819611,0,14970553,0,2114052,0,21200529,0,1358873,0,6334418,0,14389500,0,882262,0,176411580,0,174941551,0,9537,0,182868,0,1277624,0,166845329,0,133734050,0,4033457,0,7261360,0,756085,0,327456,0,2592568,0,2826221,0,1070671,0,21303,0,1729224,1,10504,0,488375,0,503873,0,1510408,0,7508,0,9972265,0,9566251,0,10320739,0,11868157,0,1547418,0,9556714,0,11148512,0,1591797,0,678855,0,18574,0,237344,1,791,0,29259,0,392888,0,84827,0,125838,0,41012,1,343,1,5355,1,5012,1,3928,1,1076,1,2307
2005,3,23,6,0,33235,0,23854594,0,4365628,0,3894892,0,0,0,3453603,0,0,0,0,0,3446883,0,1009775,1,8571,0,890995,0,13838572,0,8955724,0,0,0,0,0,1282906,0,61721,0,35077,0,591848,0,23854594,0,2340085,0,3869998,0,2440125,0,2923881,0,5001662,0,517730,0,6761113,0,588086,0,1390900,0,4821454,1,39327,0,67163598,0,66748574,1,1650,0,69611,0,343762,0,63684011,0,46884257,0,2071717,0,3754331,0,380223,0,52834,0,1370121,0,1407561,0,541640,0,4532,0,982564,0,0,0,280562,0,257117,0,552293,1,692,0,5143566,0,3479587,0,3490533,0,4418464,0,927931,0,3477937,0,4379803,0,901866,0,88046,0,10267,0,69910,0,0,1,-4022,0,11890,0,-68823,0,23655,0,92477,1,-6627,1,42,1,6669,0,0,0,0,0,0
2005,3,23,5,0,41075,0,14276311,0,2718367,0,2321440,1,43004,0,2149287,0,0,0,0,0,1368435,0,855286,1,79871,0,435062,0,11860745,0,8777426,0,0,0,0,0,1068433,0,206319,0,89301,0,122797,0,14276311,0,1301130,0,2114296,0,1277484,0,2143330,0,3869349,0,100555,0,3470165,0,547289,0,730449,0,2517344,0,324916,0,55044557,0,54642425,1,110,0,70531,0,331491,0,51798072,0,34422004,0,2216357,0,6092483,0,368962,0,98493,0,801544,0,1259468,0,322440,0,18694,0,821016,0,0,0,225131,0,131514,0,499781,1,9301,0,4510885,0,3246485,0,3305900,0,3831372,0,525473,0,3246375,0,3790781,0,544406,0,51280,1,1341,0,47942,0,0,1,36,1,1960,1,3275,1,3382,1,107,1,4970,1,4970,0,0,1,35,1,35,0,0
2005,3,23,4,0,76846,0,12432151,0,3303066,0,1830362,1,5105,0,1265055,0,0,0,197,0,517063,0,1160515,1,45729,0,364607,0,12384444,0,9204386,1,14006,1,445,0,409431,0,181257,0,45776,0,212129,0,12432151,0,1346320,0,1569609,0,1097020,0,2508178,0,2817124,0,45033,0,3048867,0,644256,0,3834301,0,-1318856,1,110835,0,57713728,0,57294764,1,5,0,222313,0,196646,0,53783758,0,32865945,0,3474043,0,4745876,0,373760,0,121191,0,1020746,0,1450905,0,353621,0,14938,0,824620,0,0,0,253261,0,260023,0,579236,1,8461,0,7437133,0,3929970,0,5482766,0,6278244,0,795478,0,3929965,0,4736924,0,806959,0,1561720,0,3439,0,64601,1,378,1,-12,1,1493315,1,-8919,1,3531,1,12451,0,0,0,0,0,0,1,1118,1,1118,0,0
2005,3,23,3,0,249498,0,7416112,0,2238771,0,468627,1,1646,0,276744,0,0,1,714,0,278686,0,824842,1,7177,0,131643,0,12571006,0,9633722,1,16304,1,1630,0,73337,0,243907,0,106409,0,27760,0,7416112,0,795894,0,1441067,0,1357356,0,2555859,0,2505587,0,75914,0,-1315565,0,901836,0,1397904,0,-3424283,0,191022,0,79619742,0,79379668,1,293,0,128284,0,111498,0,74105654,0,40824722,0,6060421,0,7356877,0,419833,0,23743,0,1549956,0,1909976,0,411135,0,51750,0,919086,1,426,0,480292,0,210817,0,874947,1,10506,0,13001168,0,5514088,0,5878437,0,7132187,0,1253750,0,5513796,0,6804278,0,1290483,0,347801,1,266,0,29097,0,0,1,131974,1,186465,1,10666,1,13072,1,2406,1,6174,1,6174,0,0,1,2774,1,30,1,2744
2005,3,23,2,0,72813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10932008,0,10685436,4,,0,92528,0,154043,0,10242386,0,5473775,0,714093,0,1080192,0,89521,0,22912,0,170338,0,274953,0,81339,0,2076,0,151888,1,3249,0,31374,0,16103,0,69772,1,5418,0,2055384,0,689622,0,873548,0,1475058,0,601510,0,689622,0,1321195,0,631573,0,184169,1,7602,0,15433,0,0,1,7240,0,153894,1,-528,1,3432,1,3960,0,285,0,285,0,0,1,230,0,0,1,226
2005,3,23,1,0,522671,0,362763839,0,46943335,0,90521107,0,489298,0,64488154,0,275541,0,623445,0,49546214,0,7108658,0,1810169,0,26561610,0,128927854,0,82444663,0,283095,0,67876,0,17243847,0,2254636,0,702827,0,9880836,0,362763839,0,64398122,0,50263627,0,51054447,0,21652098,0,68983417,0,10252035,0,96160093,0,6103369,0,22275477,0,71128169,0,3346922,0,827513423,0,819368896,0,93382,0,1310694,0,6740452,0,780666930,0,605944751,0,24270874,0,43027419,0,3162369,0,1113199,0,11932745,0,13272214,0,4956417,0,255080,0,8697506,0,45876,0,2511787,0,2643591,0,7219490,0,52462,0,51561152,0,46846493,0,52411819,0,59709390,0,7297571,0,46753111,0,54452775,0,7699664,0,5526800,0,133971,0,1428155,0,7048,0,277647,0,3679979,0,121266,0,429963,0,308697,0,10641,0,30720,0,20079,0,48593,0,40875,1,5278
2005,3,31,12,0,326,0,85791239,0,6221765,0,16252070,0,362297,0,15284878,0,427417,0,531543,0,5219060,0,297238,0,38875,0,10040265,0,49503260,0,28258519,0,2387188,0,66343,0,1265515,0,3718596,0,678284,0,3969012,0,85791239,0,8592519,0,4611493,0,7951167,0,977293,0,15232093,0,5886454,0,42540219,0,679831,0,4004119,0,40470122,0,2613852,0,125048123,0,122937365,0,63070,0,129631,0,1918057,0,115767836,0,89029444,0,1062674,0,7108081,0,510189,0,92734,0,995617,0,1861182,0,1135303,0,217292,0,2616660,0,140341,0,1693845,0,654172,0,1613129,0,25458,0,7011717,0,9280287,0,11047398,0,11288098,0,240700,0,9217217,0,9572368,0,355151,0,1664421,0,378384,0,347762,0,127882,0,16705,0,793688,0,48781,0,53494,0,4713,0,116979,0,117744,0,766,0,16270,0,10756,0,0
2005,3,31,11,0,495,0,34580251,0,2687309,0,8016630,0,179952,0,8022366,0,42170,0,223417,0,1388203,0,241814,0,11310,0,3276065,0,22198365,0,13599122,0,159713,0,18343,0,659424,0,1077814,0,277670,0,650737,0,34580251,0,4126320,0,2915003,0,3031095,0,675001,0,5242770,0,918220,0,17671843,0,380313,0,1434916,0,16520308,0,663694,0,60782009,0,60217036,0,23376,0,81517,0,460080,0,57072853,0,43366867,0,915130,0,3649908,0,209262,0,105657,0,580299,0,1021731,0,547276,0,88144,0,1237985,0,15061,0,731396,0,369314,0,936859,0,6757,0,3291207,0,3709157,0,4616109,0,4853699,0,237589,0,3685780,0,3984351,0,298570,0,902500,0,184654,0,128398,0,20159,0,1612,0,567677,0,20793,0,21968,0,1174,0,7035,0,8277,0,1242,0,7931,0,6284,0,1306
2005,3,31,10,0,1253,0,42655209,0,3424721,0,10548980,0,219598,0,10216434,0,239237,0,197597,0,1869195,0,314390,0,25345,0,3055678,0,28862917,0,18118730,0,58453,0,2613,0,721837,0,1043798,0,325799,0,743365,0,42655209,0,5654610,0,3959619,0,3650526,0,1220723,0,6067234,0,1040698,0,21061800,0,558813,0,2062743,0,19663568,0,1223324,0,79894051,0,79310922,0,20607,0,88819,0,473704,0,74938774,0,56696995,0,1287118,0,5555076,0,312316,0,127142,0,971715,0,1393390,0,659384,0,77046,0,1572438,0,4366,0,642566,0,371760,0,1144656,0,31861,0,4090945,0,4955277,0,5545263,0,6079758,0,534495,0,4934670,0,5487699,0,553028,0,582771,0,97250,0,161931,0,13706,0,3086,0,306797,0,20300,0,25735,0,5435,0,7522,0,10108,0,2586,0,8102,0,6269,0,20
2005,3,31,9,0,3681,0,55889895,0,4908829,0,14693285,0,235567,0,13958348,0,135749,0,177569,0,2318588,0,552464,0,72031,0,3041672,0,37921043,0,24072600,0,17867,1,2504,0,769874,0,1401909,0,520268,0,751606,0,55889895,0,8071792,0,6075377,0,4790629,0,2205976,0,7703745,0,902667,0,26139709,0,1096662,0,2487536,0,24169623,0,1614111,0,117382250,0,116433456,0,18297,0,151837,0,778660,0,110434623,0,83949488,0,2486984,0,7874940,0,371769,0,196070,0,1551893,0,2204205,0,943322,0,107995,0,2074954,0,15207,0,709400,0,482219,0,1632559,0,13356,0,5820262,0,6947627,0,7909489,0,8571816,0,662327,0,6929330,0,7673857,0,744528,0,948087,0,55590,0,176054,0,17898,0,4536,0,694010,0,28985,0,31464,0,2479,0,3088,0,3482,1,394,0,11873,0,9707,0,0
2005,3,31,8,0,4798,0,32939259,0,3775377,0,8408001,0,121851,0,7992810,0,0,1,8679,0,1100467,0,382485,1,33466,0,2039858,0,24065259,0,16082043,1,1028,0,0,0,430088,0,1043924,0,489362,0,351074,0,32939259,0,4308907,0,3033028,0,2347566,0,2814043,0,4865377,0,395999,0,15174339,0,902564,0,1767324,0,13149718,0,645266,0,66404755,0,65800021,0,6319,0,93640,0,504775,0,61636288,0,45181604,0,1945976,0,4949141,0,325176,0,154818,0,1132508,0,1291690,0,538893,0,40350,0,1243849,0,0,0,401404,0,245070,0,772984,0,9276,0,3403548,0,4768466,0,5120278,0,5708105,0,587826,0,4762147,0,5377289,0,615142,0,341618,0,15382,0,100457,1,1612,0,-436,0,224603,0,15666,0,15824,1,159,1,847,1,847,0,0,1,846,1,846,0,0
2005,3,31,7,0,23319,0,51757824,0,5883696,0,14212565,0,106970,0,11701613,1,42699,1,3788,0,2123780,0,894494,1,106556,0,2046671,0,41779460,0,29607660,0,0,0,0,0,749237,0,1712361,0,674837,0,890371,0,51757824,0,8339202,0,5427870,0,3762900,0,5828624,0,9802752,0,1160705,0,17435771,0,1189615,0,3303684,0,14503086,0,1560614,0,124829966,0,123733536,0,10752,0,343375,0,742302,0,118641808,0,81172997,0,4586129,0,10659873,0,808892,0,212875,0,2976023,0,3168643,0,1166516,0,105085,0,2241059,1,135,0,761530,0,473343,0,1929201,0,14839,0,8364668,0,6188158,0,7777572,0,9659371,0,1881799,0,6177406,0,8154201,0,1976795,0,1569894,0,26569,0,165752,0,447,0,-149,0,1377276,0,20397,0,22728,1,2330,1,9874,1,9874,0,0,1,219,1,219,0,0
2005,3,31,6,0,13827,0,10045917,0,1857386,0,2206162,1,17582,0,1946272,0,0,0,0,0,428054,0,440275,1,15,0,270633,0,9543232,0,7348722,0,0,0,0,0,224529,0,670674,0,238070,0,63060,0,10045917,0,1535050,0,1172012,0,568502,0,2443078,0,2930111,0,78422,0,1318742,0,565246,0,694068,0,201605,0,142176,0,24468014,0,24216410,1,2044,1,71998,0,177561,0,23361452,0,14222804,0,1209304,0,2177509,0,264790,0,70004,0,981654,0,597166,0,391039,0,44592,0,505554,0,0,0,133282,0,52734,0,221798,1,4023,0,2485199,0,1106562,0,1959344,0,2644507,0,685163,0,1104518,0,1873344,0,768827,0,835316,1,3844,0,19344,0,0,0,0,1,812128,1,12875,1,12875,0,0,1,6635,1,6635,0,0,0,0,0,0,0,0
2005,3,31,5,0,14852,0,5347906,0,863160,0,1338227,4,,0,821299,0,0,0,0,0,151467,0,113869,0,0,1,97057,0,6534468,0,4898122,0,0,0,0,1,87615,0,307149,0,94121,0,25838,0,5347906,0,976026,0,488499,0,425429,0,869677,0,1363689,1,46632,0,1177954,0,466572,0,1043930,0,-209342,1,123206,0,18695089,0,18587481,0,0,1,27930,0,79677,0,17901290,0,10612496,0,1038628,0,1767339,0,221989,0,14510,0,711400,0,558828,0,133795,0,17949,0,368976,0,0,0,130368,0,59325,0,214390,0,0,0,2051299,0,793799,0,818587,0,1093276,0,274689,0,793799,0,1075360,0,281561,0,24788,1,4360,0,19065,0,0,1,3528,1,-2164,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
2005,3,31,4,0,21434,0,3474185,0,528993,0,989101,1,3064,0,448451,0,0,0,0,0,112675,0,108842,1,8519,1,37577,0,4710851,0,3723228,0,0,0,0,1,53008,0,333822,0,129764,0,-1596,0,3474185,0,544355,0,609892,0,230206,0,1485933,0,762812,1,67838,0,-226849,0,409852,0,358237,0,-986186,1,8752,0,15826130,0,15784246,0,0,1,2944,0,38940,0,15069756,0,8025116,0,1183042,0,1779324,0,165434,0,9470,0,788137,0,507854,0,101666,0,17635,0,257855,0,0,0,71832,1,8247,0,98169,0,6467,0,2049507,0,756374,0,766498,0,1184947,0,418449,0,756374,0,1184554,0,428180,0,108,0,0,0,108,0,0,0,0,0,0,1,10015,1,10015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,31,3,0,55965,0,1774046,0,501894,0,206399,1,2665,0,199464,1,8614,0,0,0,46760,0,70918,0,0,1,72248,0,3618714,0,2961042,1,1,0,0,1,2816,0,133808,0,86515,0,-37367,0,1774046,0,189672,0,431448,0,317205,0,1566526,0,871902,0,265504,0,-1868212,0,508722,0,326450,0,-2291595,0,411789,0,13447565,0,13313015,0,0,1,63446,0,71104,0,12460698,0,6137096,0,1210235,0,2149010,0,120778,0,16398,0,526854,0,328666,0,111252,0,13551,0,195672,0,0,0,93432,0,13964,0,143381,1,558,0,1399850,0,986867,0,1009132,0,1324096,0,314964,0,986867,0,1304039,0,317173,0,22265,1,274,0,10014,0,0,0,0,1,11977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,3,31,2,0,11076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720630,0,3447631,0,1246,0,292617,0,-20864,0,3484627,0,2253537,0,134315,0,306936,0,15917,0,79995,0,70943,0,151989,0,31026,0,6367,0,65122,0,99,0,21416,0,15376,0,41573,1,12763,0,277254,0,236003,0,1916814,0,2157690,0,240876,0,234758,0,546852,0,312095,0,1673950,0,35114,0,7667,0,35,0,1715,0,1629419,1,8090,1,8090,0,0,0,16,0,16,0,0,1,87069,1,86641,0,0
2005,3,31,1,0,151025,0,324255729,0,30653128,0,76871420,0,1249548,0,70591935,0,895886,0,1142594,0,14758250,0,3416789,0,296117,0,23977725,0,228737568,0,148669788,0,2624250,0,89803,0,4963943,0,11443855,0,3514692,0,7406101,0,324255729,0,42338453,0,28724241,0,27075224,0,20086873,0,54842485,0,10763138,0,140425315,0,6758188,0,17483005,0,125190907,0,9006784,0,650498582,0,643781119,0,145711,0,1347755,0,5223996,0,610770005,0,440648443,0,17059534,0,47977136,0,3326513,0,1079673,0,11287043,0,13085343,0,5759471,0,736007,0,12380124,0,175208,0,5390471,0,2745525,0,8748697,0,125358,0,40245457,0,39728576,0,48486485,0,54565363,0,6078878,0,39582865,0,46233915,0,6651050,0,8565720,0,801422,0,1136551,0,181738,0,30597,0,6415412,0,185903,0,202194,0,16291,0,151997,0,156985,0,4988,0,132312,0,120724,0,1326
2005,3,41,12,0,394,0,106366577,0,6838659,0,21154673,0,374758,0,30024888,0,535,0,636949,0,5604669,0,265577,0,103299,0,15351609,0,35819538,0,16918284,0,82191,0,60042,0,2460660,0,3008746,0,525032,0,2892698,0,106366577,0,21412360,0,10819091,0,9270123,0,1922862,0,16786881,0,3116183,0,43039076,0,1538570,0,2876690,0,39921137,0,1297321,0,290622507,0,286998305,0,76135,0,449216,0,3098851,0,280828007,0,237280804,0,1454177,0,16632630,0,985192,0,233587,0,2802340,0,2619812,0,1381770,0,264432,0,2635323,0,18791,0,2185741,0,558514,0,1802208,0,219223,0,9753464,0,9794499,0,12343912,0,12630376,0,286463,0,9718365,0,10251261,0,532897,0,2164791,0,1142286,0,578452,0,14364,0,14094,0,415595,0,123259,0,129613,0,6354,0,337498,0,337509,0,12,0,15248,0,11009,0,0
2005,3,41,11,0,620,0,42155077,0,2967329,0,10012102,0,202700,0,14808713,0,107361,0,207267,0,2035720,0,365597,0,29643,0,3080588,0,12785802,0,6578987,0,53016,0,30752,0,955062,0,1437794,0,445711,0,567233,0,42155077,0,7312410,0,8711687,0,3690279,0,1051110,0,6017657,0,667851,0,14704084,0,384374,0,1201579,0,13631827,0,513696,0,130448486,0,128880142,0,14737,0,145094,0,1408513,0,126414503,0,105091031,0,1084886,0,8368502,0,433851,0,146623,0,1505316,0,1343320,0,752294,0,88836,0,878329,0,0,0,982125,0,235817,0,743384,0,21214,0,4738974,0,4033983,0,4463618,0,4617804,0,154185,0,4019246,0,4219278,0,200033,0,382474,0,25505,0,177368,0,20468,0,5077,0,154055,0,24783,0,30650,0,5868,0,37115,0,40817,0,3702,0,8348,0,3225,0,733
2005,3,41,10,0,1874,0,64099858,0,5325694,0,15889641,0,308892,0,24518629,0,50289,0,107236,0,2540295,0,446684,0,55633,0,3218342,0,18575220,0,10076143,0,11716,0,1895,0,1207349,0,2284846,0,519590,0,774801,0,64099858,0,10643328,0,17564615,0,4799820,0,2407775,0,7576833,0,913631,0,20193856,0,860874,0,1965595,0,18131850,0,764462,0,214563876,0,212034759,0,13256,0,196939,0,2318922,0,208834969,0,175472087,0,1770434,0,12766260,0,605205,0,229295,0,2293948,0,2094279,0,1255291,0,155581,0,1244386,0,81,0,1933555,0,330018,0,1082330,0,9947,0,7592269,0,5728907,0,6394873,0,6708117,0,313244,0,5715651,0,6107068,0,391416,0,588980,0,36643,0,231763,0,5516,0,3793,0,311265,0,59864,0,65440,0,5576,0,30378,0,33234,0,2855,0,5282,0,2194,0,44
2005,3,41,9,0,7201,0,108647978,0,10076573,0,24055931,0,368101,0,48332819,0,95463,0,136359,0,4175723,0,920429,0,142712,0,4112372,0,27811065,0,15947033,0,8795,1,3796,0,1598059,0,3142883,0,789456,0,1147182,0,108647978,0,17633169,0,35371393,0,7626866,0,4412366,0,10980207,0,920310,0,31703667,0,2016592,0,4435349,0,26575690,0,1323964,0,393607652,0,388461793,0,17576,0,305202,0,4823081,0,384594522,0,325088277,0,3817740,0,23025378,0,1052585,0,386619,0,4338905,0,3812163,0,2182550,0,225530,0,1761343,1,3202,0,3550965,0,501158,0,1925045,0,21560,0,12901501,0,9013130,0,10174992,0,10985737,0,810745,0,8995554,0,9953626,0,958072,0,1044567,0,47388,0,356206,0,22345,0,13253,0,605375,0,89018,0,94061,0,5043,0,45853,0,47066,0,1213,0,12037,0,6507,1,219
2005,3,41,8,0,11832,0,84252923,0,8450856,0,18389015,0,240251,0,38887089,1,35061,1,178671,0,3029446,0,758156,0,151850,0,2520511,0,21951093,0,13643518,1,307,0,0,0,1135795,0,2677127,0,702441,0,674157,0,84252923,0,14692060,0,25624287,0,6199190,0,3297041,0,8430415,0,843145,0,25166784,0,2485168,0,3951465,0,19966522,0,1236371,0,314318559,0,310378144,0,9662,0,246966,0,3683787,0,307610318,0,255837893,0,3752759,0,18668864,0,963847,0,451734,0,3890541,0,4147856,0,1854186,0,180825,0,1288205,0,0,0,2867115,0,481596,0,1528091,0,25656,0,11671149,0,6708241,0,7289975,0,8300475,0,1010500,0,6698579,0,7857692,0,1159113,0,542835,0,34112,0,238000,1,272,0,58953,0,211497,0,31264,0,32757,1,1492,0,17297,0,17534,1,237,0,7218,1,4438,0,0
2005,3,41,7,0,52642,0,115696614,0,13028226,0,24695316,0,191044,0,44570672,1,37152,1,101,0,5007674,0,2255618,0,369607,0,3440523,0,39293876,0,23213513,0,0,0,0,0,2675733,0,3563545,0,1259036,0,1422163,0,115696614,0,23127207,0,18504589,0,8834869,0,9368567,0,19667089,0,1756912,0,34437382,0,3666635,0,9502177,0,23594294,0,2325724,0,396780106,0,392822900,0,3374,0,284873,0,3668959,0,385859475,0,305236627,0,7906848,0,28756928,0,1372984,0,443923,0,5976160,0,4514709,0,2628661,0,253862,0,1982829,1,1403,0,3496539,0,873290,0,1919176,0,26302,0,20469233,0,10920631,0,11797240,0,13918768,0,2121528,0,10917257,0,13243218,0,2325961,0,735145,0,48993,0,248377,1,84,0,-1904,0,439595,0,66196,0,98368,0,32172,1,78642,1,78642,0,0,1,27279,1,27279,0,0
2005,3,41,6,0,48149,0,33759685,0,4439180,0,5070683,1,110551,0,12095215,1,21001,1,102850,0,1037977,0,933570,1,207896,0,1056543,0,16220614,0,9833919,0,0,0,0,0,938343,0,2037975,0,645726,0,188032,0,33759685,0,5608810,0,2455328,0,2120746,0,4917918,0,8131250,0,474607,0,10051026,0,1988875,0,9581966,0,-759342,0,760473,0,123831449,0,122318097,1,3964,0,123423,0,1385965,0,120158335,0,89907911,0,3982991,0,9759520,0,522609,0,197536,0,2525562,0,2153634,0,707142,0,107182,0,762771,0,0,0,1108622,0,218653,0,488685,0,36,0,7715480,0,3673114,0,4427819,0,5564669,0,1136850,0,3669150,0,4852922,0,1183772,0,721343,0,12456,0,85574,1,71,1,-9442,0,632685,1,24161,1,30823,1,6662,1,13166,1,13166,0,0,0,0,0,0,0,0
2005,3,41,5,0,71340,0,24844336,0,3860298,0,3340837,1,7830,0,8408509,1,13365,0,240,0,917844,0,712990,1,5501,0,480780,0,11631940,0,7246865,1,7017,1,2456,0,623658,0,2643628,0,934321,0,389202,0,24844336,0,4853710,0,1687421,0,1413119,0,6060686,0,5138853,0,273737,0,5416810,0,1723587,0,3590834,0,436772,1,334383,0,113464898,0,112684735,1,1248,0,45256,0,733659,0,110791108,0,84324947,0,3736166,0,6768603,0,512776,0,95002,0,3459438,0,1967237,0,549294,0,170438,0,580884,0,0,0,1084828,0,100071,0,314032,1,3007,0,7124383,0,2673790,0,2782623,0,3966703,0,1184080,0,2672542,0,3890519,0,1217977,0,48731,0,6882,0,33354,0,0,1,-3272,1,11766,0,61350,0,73550,1,12199,0,0,0,0,0,0,0,0,0,0,0,0
