YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2006,3,23,8,0,7292,0,51228343,0,6140816,0,14206870,0,73577,0,11295812,1,103823,1,14260,0,8404036,0,473996,1,180329,0,1693921,0,12467194,0,7273590,1,6350,1,1777,0,2260263,0,218485,0,90118,0,1201250,0,51228343,0,8766759,0,8305300,0,8068461,0,2387629,0,9170973,0,1177814,0,13351407,0,759748,0,2157693,0,10692221,0,258255,0,92171330,0,91215303,0,5546,0,88535,0,861946,0,86385336,0,71884594,0,2084170,0,3297295,0,242873,0,79908,0,1412310,0,1205852,0,589507,0,23493,0,847082,1,415,0,167263,0,434861,0,1092543,0,3845,0,3019326,0,5785994,0,6281827,0,6854528,0,572701,0,5780448,0,6404860,0,624412,0,501862,0,10174,0,231078,0,0,0,-1840,0,262449,0,2372,0,35423,0,33052,1,-2854,1,26,1,2881,1,1777,1,1754,0,0
2006,3,23,7,0,42933,0,90021475,0,10552979,0,19499535,0,100305,0,17220519,1,11773,1,24549,0,15560391,0,1443615,0,292299,0,6282058,0,30966362,0,18326364,1,10580,1,5157,0,4922686,0,333843,0,101493,0,1433605,0,90021475,0,11724457,0,15916853,0,11136488,0,6995771,0,18734557,0,2522636,0,22990713,0,1471323,0,6398247,0,16020011,0,898868,0,183400074,0,181902036,0,6174,0,222864,0,1269000,0,174548142,0,136909282,0,4913943,0,8084859,0,726515,0,284290,0,2772621,0,3065509,0,1376558,0,23941,0,2238235,1,362,0,590890,0,652363,0,1709673,1,17004,0,11182097,0,8851932,0,9541047,0,11544696,0,2003649,0,8845758,0,10950934,0,2105176,0,621822,0,40335,0,388299,1,807,0,15284,0,177098,0,69919,0,201001,0,131082,1,3548,1,6733,1,3185,1,10588,1,4979,1,5608
2006,3,23,6,0,35309,0,25139180,0,4311677,0,5408454,1,9785,0,3876253,0,0,0,8,0,3128833,0,832078,1,125639,0,1051068,0,15892521,0,10920147,0,0,0,0,0,971743,0,112577,0,31256,0,389517,0,25139180,0,3146234,0,3704763,0,2076067,0,3079959,0,5542460,0,380002,0,7209695,0,733119,0,1324260,0,5344995,1,192678,0,77198469,0,76741190,1,2577,0,160046,0,294657,0,73389001,0,54303739,0,2448857,0,4584282,0,630947,0,186556,0,1521988,0,1506725,0,654109,0,8340,0,1028793,0,0,0,281808,0,239375,0,589714,1,4093,0,5399676,0,3809468,0,3880282,0,4778054,0,897772,0,3806891,0,4671741,0,864850,0,119004,0,12012,0,94161,0,0,1,630,1,12201,0,-45614,1,27371,1,72984,0,0,0,0,0,0,1,115,1,115,0,0
2006,3,23,5,0,41854,0,14418995,0,2896819,0,2041726,1,32374,0,2078828,0,0,0,0,0,1499599,0,948162,1,29473,0,659416,0,10696756,0,7528923,0,0,0,0,0,774747,0,221178,0,94189,0,227778,0,14418995,0,1257460,0,2662980,0,1658299,0,3357978,0,3230381,0,121670,0,2130229,0,419658,0,1006741,0,951670,0,247841,0,59217120,0,58987542,0,0,0,32267,0,197311,0,56656577,0,39397248,0,2439311,0,4566841,0,258028,0,48518,0,1184871,0,1202895,0,480140,0,20728,0,763800,0,0,0,242166,0,226696,0,530483,1,616,0,5294237,0,2560543,0,2825859,0,3769917,0,944058,0,2560543,0,3560931,0,1000388,0,117023,1,4202,0,51242,0,0,1,2115,1,59465,1,12625,1,14402,1,1777,1,135668,1,135668,0,0,0,0,0,0,0,0
2006,3,23,4,0,77629,0,12409544,0,3339751,0,1685287,1,9011,0,1103058,1,18762,1,22313,0,385163,0,1073077,1,56076,0,302392,0,15006255,0,11203974,1,13837,1,439,0,435893,0,161831,0,54947,0,74219,0,12409544,0,1286650,0,1458017,0,880207,0,1870916,0,3867540,0,-19255,0,3065470,0,823438,0,1654695,0,654466,1,67129,0,64390205,0,64189935,0,0,0,64068,0,136202,0,60305649,0,33025620,0,4035088,0,7629308,0,487724,0,62338,0,1198786,0,1820678,0,447532,0,11656,0,1135016,1,5978,0,305126,0,214781,0,752336,1,6351,0,9167331,0,4084556,0,4140807,0,5054520,0,913712,0,4084556,0,5004956,0,920399,0,52713,1,1819,0,48146,0,0,1,134,1,2614,1,3538,1,5115,1,1577,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,23,3,0,252748,0,7625194,0,2388003,0,387552,1,6912,0,329702,0,0,1,2,0,170638,0,879295,1,6,0,141511,0,13816485,0,10828461,1,4862,1,1484,0,116293,0,278914,0,118859,0,67648,0,7625194,0,949580,0,1928504,0,1357279,0,2948885,0,2747413,0,105193,0,-2411659,0,777819,0,1375698,0,-4359169,0,206007,0,81088099,0,80842136,1,18,0,119535,0,126410,0,76326256,0,42558918,0,6218609,0,6813123,0,437241,0,67720,0,1924771,0,1916298,0,453026,0,20979,0,1012894,1,4761,0,529256,0,156863,0,758671,1,355,0,13452773,0,4761843,0,4906000,0,6637457,0,1731458,0,4761824,0,6526662,0,1764838,0,150474,1,197,0,40130,0,0,1,47440,1,62706,1,-6298,1,12326,1,18625,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,23,2,0,91152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13354828,0,13275158,0,401,0,42838,0,36430,0,12399399,0,6879100,0,817598,0,847750,0,145989,0,9004,0,231230,0,295040,0,135516,0,2800,0,217830,0,1575,0,61091,0,78979,0,139515,1,378,0,2536004,0,955428,0,1375511,0,1884384,0,508873,0,955027,0,1495388,0,540361,0,424269,1,6735,0,15206,0,0,1,13191,1,389137,0,-4210,1,9764,1,13974,1,426,1,426,0,0,1,2195,1,2195,0,0
2006,3,23,1,0,555606,0,425758506,0,56677704,0,104336561,0,511176,0,78283745,0,448337,0,737144,0,56794675,0,6964461,0,1673476,0,30128894,0,147140370,0,91252688,0,350221,0,85561,0,20373123,0,2530354,0,798871,0,11967737,0,425758506,0,72773856,0,60349611,0,58856683,0,26076158,0,85270723,0,12255035,0,110176441,0,6666410,0,22211755,0,84731820,0,3433544,0,941403131,0,933204650,0,124922,0,1103953,0,6969608,0,891282117,0,691289776,0,27928169,0,47878997,0,3646893,0,1002976,0,14076307,0,14695153,0,6581932,0,223676,0,10641588,0,51258,0,2988553,0,3100214,0,8542078,0,42169,0,58592379,0,50121014,0,55158287,0,64248489,0,9090203,0,49996092,0,59729134,0,9733041,0,4858573,0,231795,0,2267891,0,10407,0,109436,0,2239044,0,142297,0,570417,0,428120,0,161325,0,179511,0,18186,0,39897,0,30629,1,5698
2006,3,31,12,0,368,0,96343330,0,7465334,0,18106552,0,420420,0,17819870,0,290202,0,768128,0,4369887,0,335559,0,41475,0,11632603,0,56148585,0,31991975,0,2664024,0,67313,0,1521417,0,4582325,0,931317,0,4008393,0,96343330,0,10042173,0,4189403,0,8766293,0,1212183,0,16405043,0,5791638,0,49936598,0,1546901,0,4283555,0,46812067,0,2705924,0,141401849,0,139179667,0,101184,0,156391,0,1964607,0,130859034,0,100404377,0,1448535,0,8156680,0,584402,0,105270,0,1096337,0,2071498,0,1431452,0,233461,0,3060758,0,202688,0,1663582,0,725146,0,1779462,0,9157,0,7886230,0,10542815,0,12966500,0,13279877,0,313377,0,10441630,0,10945334,0,503704,0,2362195,0,544249,0,558246,0,143366,0,30111,0,1086223,0,60127,0,65260,0,5133,0,102547,0,102792,0,244,0,28005,0,21918,0,5538
2006,3,31,11,0,512,0,35638700,0,2931012,0,7921127,0,190590,0,8601363,0,46419,0,167509,0,1495254,0,265633,0,78124,0,3042204,0,22583723,0,13824195,0,150542,0,8991,0,692255,0,1202017,0,307483,0,792778,0,35638700,0,4241362,0,3183083,0,3261364,0,762620,0,5256193,0,761505,0,18172572,0,392609,0,1313844,0,17281769,0,815649,0,64058352,0,63475595,0,24566,0,106722,0,451469,0,59989237,0,46260444,0,802322,0,3846467,0,221803,0,68926,0,601734,0,986601,0,634466,0,87260,0,1197517,0,19432,0,678241,0,358293,0,907577,0,4564,0,3313589,0,4069115,0,4849728,0,5059707,0,209979,0,4044549,0,4276303,0,231754,0,788793,0,94979,0,193630,0,28405,0,3152,0,468628,0,14029,0,15394,0,1365,0,2357,0,3357,0,1000,0,8521,0,6183,0,1951
2006,3,31,10,0,1286,0,43595147,0,3028500,0,11004457,0,233408,0,10715968,0,203093,0,212218,0,1990535,0,249978,0,25877,0,3066957,0,29530729,0,18458526,1,39800,1,5754,0,626041,0,1275080,0,444124,0,767726,0,43595147,0,6318967,0,3938240,0,3610332,0,1211530,0,6664620,0,455409,0,21396048,0,577758,0,1612915,0,20292447,0,1087072,0,89288899,0,88511735,0,22010,0,109444,0,645710,0,83891314,0,63564711,0,1448327,0,6047190,0,358863,0,105918,0,1083978,0,1515990,0,838322,0,106102,0,1770865,1,2684,0,701203,0,399816,0,1125412,0,4790,0,4817144,0,5397585,0,6477070,0,6773903,0,296833,0,5375575,0,5768846,0,393271,0,1061678,0,59440,0,195725,0,10787,0,3007,0,792720,0,21167,0,23533,0,2366,0,18649,0,19169,1,520,0,7171,0,5891,0,841
2006,3,31,9,0,3773,0,57303327,0,5223397,0,14910876,0,244298,0,14897836,1,117207,0,284875,0,2154005,0,528180,0,66344,0,2972370,0,38406474,0,24301776,1,38437,1,11473,0,726432,0,1296249,0,382341,0,620534,0,57303327,0,8273612,0,6958916,0,4844815,0,2231869,0,8504815,0,565819,0,25923483,0,1004624,0,2769735,0,23712391,0,1563267,0,121813971,0,120948938,0,26011,0,121357,0,717664,0,114339250,0,86528509,0,2616459,0,7893103,0,425877,0,203312,0,1747269,0,2121630,0,1173546,0,108297,0,2187851,1,43550,0,752276,0,498733,0,1674463,0,14514,0,6349861,0,7474721,0,8549121,0,9388210,0,839089,0,7448710,0,8392107,0,943397,0,1072968,0,128156,0,245051,0,31675,0,1570,0,666516,0,24984,0,27397,0,2413,0,2458,0,2545,1,86,0,8202,0,7048,1,1116
2006,3,31,8,0,4948,0,35427368,0,3473180,0,9067572,0,84273,0,9193481,1,34468,1,5823,0,1394789,0,427645,1,28202,0,1798258,0,24491204,0,15902186,1,51481,1,51481,0,483436,0,1074515,0,491286,0,432541,0,35427368,0,4831878,0,3292404,0,3235117,0,1858665,0,5622736,0,287193,0,16299375,0,814924,0,1288789,0,14928100,0,732437,0,73498066,0,73017235,0,6460,0,118525,0,355846,0,67810067,0,49546519,0,2229897,0,5272463,0,385046,0,112833,0,1384998,0,1458553,0,667795,0,44220,0,1274478,1,50,0,387854,0,251156,0,911531,0,8742,0,3873931,0,5687999,0,6872567,0,7308937,0,436370,0,5681539,0,6182162,0,500622,0,1180372,0,39534,0,177873,1,19183,0,1712,0,942070,0,11692,0,16817,1,5125,1,-1036,1,125,1,1161,1,21182,1,20374,0,0
2006,3,31,7,0,23037,0,53552365,0,6581582,0,14750576,0,143093,0,12306258,1,2721,1,9164,0,1985244,0,1058836,1,218572,0,2164716,0,42544519,0,30202603,0,0,0,0,0,662207,0,1817020,0,692255,0,488903,0,53552365,0,8452476,0,4594615,0,4380408,0,4877393,0,10089107,0,1062383,0,20095983,0,1185901,0,4512193,0,16098056,0,1700167,0,135345574,0,134382893,0,14677,0,106602,0,841402,0,127187662,0,88086339,0,5086059,0,11070362,0,910819,0,294030,0,3109796,0,3128232,0,1262738,0,129266,0,2278064,0,0,0,811491,0,658115,0,1880496,1,35021,0,8446834,0,8157912,0,8657168,0,9857998,0,1200831,0,8143235,0,9404505,0,1261270,0,493342,0,31518,0,267705,0,0,0,1945,0,192174,0,13108,0,13108,0,0,1,7482,1,7482,0,0,1,114,1,114,0,0
2006,3,31,6,0,13744,0,9659172,0,1634495,0,2279847,1,31749,0,1919611,0,0,0,0,0,454039,0,326778,0,0,0,124085,0,10319189,0,8032163,0,0,0,0,0,101554,0,731110,0,219982,0,52357,0,9659172,0,1689090,0,918464,0,596750,0,1661564,0,3398956,0,224349,0,1169999,0,568019,0,1106354,0,-384187,0,120187,0,25691771,0,25462157,1,242,0,9603,0,219769,0,24271271,0,14645999,0,1257276,0,2181757,0,273031,0,51126,0,1077034,0,693768,0,386048,0,51080,0,580556,0,0,0,150907,0,58828,0,286801,1,1914,0,2575146,0,1420499,0,1456556,0,1974456,0,517901,0,1420258,0,1927252,0,506994,0,24163,0,5138,0,24989,0,0,1,-24338,1,18373,1,11304,1,11304,0,0,1,831,1,831,0,0,0,0,0,0,0,0
2006,3,31,5,0,15210,0,5613330,0,1067146,0,1482534,4,,0,875534,0,0,0,0,0,243102,0,117917,0,0,1,171619,0,6082512,0,4670917,0,0,0,0,0,104319,0,228465,0,90328,0,1425,0,5613330,0,804122,0,475252,0,329688,0,1353380,0,1169651,1,191499,0,1289737,0,430165,0,1042416,0,-127111,1,55734,0,21454649,0,21232954,0,0,1,76323,0,145372,0,20565627,0,12769814,0,1166634,0,2069663,0,236074,0,10111,0,733178,0,571218,0,155655,0,9523,0,359588,0,0,0,128850,0,36659,0,261313,1,204,0,2057143,0,889021,0,1280105,0,1846210,0,566105,0,889021,0,1490527,0,601506,0,388369,1,24350,0,21918,0,0,1,3,1,342098,1,2243,1,2243,0,0,1,472,1,472,0,0,0,2,0,2,0,0
2006,3,31,4,0,21577,0,3571173,0,700562,0,945916,1,3088,0,584976,0,0,0,0,0,94446,1,61995,1,40750,1,35012,0,4313015,0,3410492,0,0,0,0,1,19450,0,337458,0,157200,0,8371,0,3571173,0,551834,0,482922,0,527478,0,1458763,0,944215,1,70753,0,-464790,0,303257,0,381659,0,-930143,1,219564,0,14537375,0,14363533,0,0,1,96456,0,77386,0,13970668,0,7199404,0,1046444,0,1829097,0,150895,0,18240,0,660214,0,455984,0,182846,0,27625,0,274157,0,0,0,98260,1,20885,0,119225,1,13071,0,1874322,0,566707,0,668289,0,973394,0,305106,0,566707,0,881778,0,315071,0,95396,0,0,0,13389,0,0,0,0,1,82007,1,2117,1,2117,0,0,1,4069,1,4069,0,0,0,0,0,0,0,0
2006,3,31,3,0,52131,0,1671835,0,413176,0,184544,1,833,0,193569,0,0,0,0,0,41495,0,90298,1,8391,1,66678,0,4012042,0,3407046,0,0,0,0,1,22639,0,110206,0,66478,0,3156,0,1671835,0,268809,0,675313,0,293661,0,1838373,0,572253,1,2971,0,-1979545,0,177718,0,295728,0,-2411147,1,41844,0,13804636,0,13670005,0,0,1,42894,0,91737,0,12836834,0,6303415,0,1265017,0,1461075,0,106815,1,2359,0,674060,0,396954,0,105612,0,12810,0,164797,0,0,0,80839,1,22248,0,147782,1,269,0,2092782,0,967801,0,1289713,0,1666834,0,377121,0,967801,0,1345869,0,378068,0,323175,0,0,0,19602,0,0,0,0,1,303573,1,-1263,0,0,1,1263,0,0,0,0,0,0,0,0,0,0,0,0
2006,3,31,2,0,19185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8056886,0,7557224,0,6927,0,483514,0,9221,0,7828410,0,4976453,0,387522,0,736525,0,30363,0,14705,0,226736,0,208842,0,101568,0,9450,0,122307,0,0,0,46872,0,22741,0,70590,1,5846,0,867891,0,228476,0,4948417,0,5559798,0,611381,0,221549,0,860329,0,638780,0,4725793,0,59019,0,32974,0,10,1,758,0,4633031,1,1075,1,1461,1,386,0,1,0,1,0,0,1,30947,1,30397,0,550
2006,3,31,1,0,155771,0,342375747,0,32518383,0,80654001,0,1351753,0,77108466,0,694112,0,1447717,0,14222795,0,3462819,0,507734,0,25074502,0,238431993,0,154201880,0,2944284,0,145012,0,4959750,0,12654444,0,3782792,0,7176184,0,342375747,0,45474323,0,28708612,0,29845905,0,18466339,0,58627589,0,9413518,0,151839460,0,7001875,0,18607188,0,135272242,0,9041845,0,708952026,0,701801935,0,202077,0,1427830,0,5520183,0,663549373,0,480285984,0,18754492,0,50564383,0,3683988,0,986829,0,12395333,0,13609270,0,6940048,0,819095,0,13270937,0,268403,0,5500373,0,3052620,0,9164653,0,98090,0,44154874,0,45402653,0,58015232,0,63689324,0,5674091,0,45200576,0,51475013,0,6274438,0,12516245,0,986383,0,1751103,0,233425,0,17920,0,9527414,0,160582,0,178634,0,18052,0,137829,0,140840,0,3011,0,104143,0,91926,0,9996
2006,3,41,12,0,426,0,121725031,0,7164826,0,23906992,0,405043,0,34087466,0,10522,0,540223,0,6164873,0,696758,0,107316,0,16738873,0,43339306,0,20130614,0,75408,0,48790,0,2800779,0,4200479,0,821598,0,3297256,0,121725031,0,23729078,0,12571717,0,11471089,0,1697888,0,20462889,0,3646100,0,48146269,0,972685,0,3312483,0,45294275,0,1433173,0,344667768,0,340665137,0,98264,0,552955,0,3351411,0,334483952,0,283545669,0,1700351,0,19013718,0,1189643,0,259835,0,3248789,0,2917423,0,2095580,0,297739,0,3281895,0,17860,0,2728519,0,666439,0,2129962,0,225458,0,11165074,0,10183815,0,12493302,0,12861588,0,368286,0,10085551,0,10842197,0,756646,0,2089567,0,892585,0,811565,0,22699,0,19496,0,343222,0,102688,0,113494,0,10806,0,215496,0,217248,0,1753,0,26828,0,17016,0,9812
2006,3,41,11,0,713,0,48549471,0,3452179,0,11529565,0,229423,0,16892456,0,97969,0,315865,0,2344277,0,419560,0,31620,0,3557600,0,14630432,0,7534448,0,53973,0,31069,0,1012522,0,1685409,0,317972,0,638957,0,48549471,0,8065837,0,9763083,0,4038501,0,1372059,0,6731861,0,822521,0,17755609,0,534361,0,1486604,0,16439759,0,705115,0,150609897,0,148847891,0,33932,0,140414,0,1587660,0,146166821,0,122075094,0,1272194,0,9235173,0,493633,0,171122,0,1721689,0,1493980,0,1073582,0,116497,0,1084240,0,0,0,1017869,0,248921,0,832468,0,11556,0,5318803,0,4443076,0,5627146,0,5808454,0,181308,0,4409145,0,4708948,0,299804,0,1161960,0,44405,0,270807,0,19200,0,2072,0,825477,0,36580,0,42674,0,6094,0,19462,0,25387,0,5925,0,24143,0,19609,0,3527
2006,3,41,10,0,2034,0,69012174,0,6280122,0,15600219,0,394917,0,26902235,1,72704,1,78312,0,2995690,0,439222,0,173041,0,3810223,0,18962412,0,10043789,1,6112,1,2115,0,1405177,0,2286870,0,564962,0,1005619,0,69012174,0,11379782,0,18795403,0,4856667,0,2938351,0,8122784,0,937040,0,21982148,0,1128065,0,2433473,0,19230103,0,809492,0,237128900,0,234363875,0,13968,0,196348,0,2554710,0,231332060,0,197210802,0,1740836,0,12769607,0,632807,0,230356,0,2294627,0,2141090,0,1658257,0,161532,0,1427396,1,112,0,1847969,0,384712,0,1142500,0,20519,0,7668938,0,5796840,0,6872413,0,7298835,0,426422,0,5782872,0,6299758,0,516886,0,1007472,0,328863,0,311163,0,5158,0,10049,0,352240,0,54841,0,60047,0,5205,0,27228,0,31228,1,3999,0,9110,0,2976,0,5053
2006,3,41,9,0,7358,0,111411492,0,10384818,0,23823900,0,327457,0,49592361,1,123325,0,145310,0,3942511,0,1110674,0,167286,0,4015626,0,29324802,0,16842749,1,4691,1,1360,0,1544362,0,3725724,0,856684,0,1534354,0,111411492,0,17486689,0,36017791,0,8150878,0,4801029,0,11853373,0,780178,0,32321553,0,2035649,0,5525424,0,26288014,0,1527533,0,404894792,0,398976906,0,22323,0,332530,0,5563033,0,396061637,0,332721423,0,3976553,0,24300711,0,1121774,0,372330,0,4585388,0,4064563,0,2903171,0,268087,0,2005326,0,2,0,3399155,0,531559,0,1912674,0,53328,0,13845594,0,8833154,0,11455162,0,12402681,0,947519,0,8810831,0,9948585,0,1137754,0,2502840,0,137695,0,457855,0,28448,0,-2081,0,1880923,0,80783,0,88219,0,7436,0,60708,0,61452,1,744,0,15486,0,8032,0,6750
2006,3,41,8,0,13827,0,97294398,0,10063736,0,21527065,0,232370,0,44644228,1,26419,1,109578,0,3283601,0,733472,1,94362,0,3135157,0,24430447,0,14707406,1,5092,1,4917,0,1399176,0,2527769,0,602334,0,861324,0,97294398,0,17567959,0,27608889,0,6877722,0,3690209,0,9359484,0,1055064,0,31135070,0,3180049,0,4060908,0,25474887,0,1580774,0,368982001,0,364829646,0,40100,0,167659,0,3944597,0,360517343,0,301781666,0,4265594,0,22196472,0,927583,0,455276,0,4411639,0,3976001,0,2534691,0,184024,0,1381621,0,0,0,3192875,0,505908,0,1752351,0,20428,0,12931215,0,8464658,0,9932088,0,10939530,0,1007442,0,8424558,0,9588300,0,1163742,0,1436914,0,40010,0,386095,1,3347,0,-12329,0,1019791,0,58033,0,62806,1,4773,0,12583,0,12583,0,0,1,7179,1,5683,1,1281
2006,3,41,7,0,54201,0,118463198,0,14077269,0,23587880,0,192523,0,45207724,1,103640,1,177535,0,4605584,0,2456718,0,469055,0,4574538,0,42116036,0,24947907,1,55399,1,2816,0,2794843,0,3832429,0,1518624,0,1066419,0,118463198,0,22083365,0,18654013,0,8838363,0,9557535,0,19926601,0,1644209,0,37759113,0,3713328,0,10025340,0,26305886,0,2285442,0,409916015,0,406114716,0,9106,0,339243,0,3452951,0,397918905,0,316673320,0,8409028,0,27070086,0,1773015,0,570027,0,6211314,0,4864107,0,3188766,0,232911,0,2279876,1,1504,0,3740189,0,899162,0,1995618,0,14797,0,19995186,0,11997111,0,14091960,0,16113478,0,2021517,0,11988004,0,14242321,0,2254317,0,2035019,0,61938,0,432589,1,187,0,16688,0,1523617,0,62785,0,85283,0,22498,1,6152,1,6809,1,657,1,1324,1,1323,0,0
2006,3,41,6,0,49259,0,34631941,0,4413315,0,5721831,0,129810,0,12857046,1,324,1,38720,0,1268929,0,467219,1,86477,0,1063458,0,15953050,0,9855973,0,0,0,0,0,937164,0,1912622,0,588876,0,486445,0,34631941,0,6163599,0,2173558,0,2725664,0,4858915,0,8025709,0,539772,0,10144725,0,2113627,0,3012095,0,5891508,0,872505,0,127287511,0,126027139,1,1486,0,90500,0,1168385,0,124055940,0,91278125,0,4489151,0,10619517,0,512760,0,204400,0,2735228,0,2139082,0,776763,0,118966,0,768904,0,0,0,1174186,0,236937,0,472511,1,6034,0,8523378,0,3231570,0,3604193,0,4859051,0,1254859,0,3230084,0,4518915,0,1288831,0,290301,0,15747,0,92594,0,0,1,4423,0,177537,0,21991,1,28245,1,6254,1,61816,1,61816,0,0,0,0,0,0,0,0
2006,3,41,5,0,69153,0,24197739,0,3972949,0,3043190,1,1450,0,8204863,1,1005,0,0,0,804106,0,696488,0,0,0,652876,0,11412485,0,7309191,1,7983,1,4870,0,625549,0,2804196,0,1017592,0,305151,0,24197739,0,4446231,0,1639380,0,1125718,0,4871757,0,4892227,0,347653,0,6874773,0,1734706,0,3674563,0,1833428,1,367925,0,117607659,0,116709160,1,4799,0,40676,0,853025,0,114589365,0,86303504,0,4028314,0,7509531,0,487592,0,136836,0,3485298,0,2026543,0,633358,0,157359,0,527475,0,0,0,771524,0,101637,0,327485,1,2790,0,8090120,0,3018295,0,3146217,0,4124016,0,977799,0,3013496,0,4016077,0,1002581,0,96108,0,10343,0,41401,0,0,1,14197,0,30166,0,36613,0,51587,1,14974,0,0,0,0,0,0,1,555,1,555,0,0
