YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2009,3,11,1,0,85882,0,71156176,0,6459427,0,5884254,0,30052,0,7722427,1,204523,1,304688,0,3880013,0,2971512,0,339304,0,7706234,0,63610467,0,43968668,0,1237208,0,125971,0,12201089,0,967661,0,256231,0,2048292,0,71156176,0,3113672,0,9282065,0,3295808,0,14820073,0,20466836,0,2469933,0,17707791,0,4886901,0,19837897,0,-5856880,0,1160128,0,80702692,0,74228826,0,38688,0,363034,0,6072143,0,80364990,0,34361497,0,1390340,0,7059720,0,2021706,0,72279,0,3888223,0,1459898,0,1565263,0,119932,0,3854233,1,13622,0,194061,0,84779,0,604306,0,10884,0,23664246,0,337702,0,1836534,0,6249957,0,4413423,0,299014,0,5137920,0,4838906,0,1181555,0,147038,0,257171,0,320871,0,9322,0,447152,0,247373,0,288797,0,41424,0,108592,0,109924,0,1332,0,17248,0,16926,0,0
2009,3,21,12,0,70,0,21777757,0,2543880,0,3032910,0,7829,0,515799,0,90297,0,125769,0,894355,0,39152,0,1220,0,7285536,0,6687162,0,4178571,0,6056726,0,2865751,0,427365,0,929018,0,497220,0,697940,0,21777757,0,1378512,0,663500,0,902819,0,216733,0,4218722,0,1461338,0,12936132,0,82302,0,1714929,0,11263099,0,124198,0,8298940,0,7078132,0,23787,0,121766,0,1075255,0,6984694,0,4069675,0,80576,0,426919,0,56584,0,6019,0,135120,0,198662,0,254180,0,54070,0,667932,0,44716,0,4531,0,25882,0,132589,0,701,0,826538,0,1314246,0,2020932,0,2295333,0,274401,0,1290459,0,1551512,0,261054,0,657568,0,152400,0,108225,0,61280,0,-97979,0,433641,0,11346,0,13199,0,1853,0,61558,0,66676,0,5118,0,160,0,120,0,40
2009,3,21,11,0,78,0,5263774,0,769486,0,551585,0,4714,0,202455,0,10491,0,2704,0,296464,0,80258,0,31382,0,1053094,0,2904580,0,1779547,0,717926,0,291011,0,285667,0,482091,0,263764,0,214628,0,5263774,0,319096,0,144791,0,154080,0,193752,0,774730,0,192454,0,3484871,0,43356,0,538614,0,3009923,0,107022,0,3362286,0,3156308,0,3669,0,10343,0,191967,0,2997194,0,1746937,0,40491,0,196444,0,20120,0,4047,0,54995,0,119196,0,43826,0,10012,0,310594,0,69068,0,3316,0,10469,0,39632,0,52,0,327995,0,365092,0,448702,0,562887,0,114185,0,361423,0,482484,0,121061,0,82944,0,6509,0,29083,0,36056,0,3391,0,7905,0,1452,0,2670,0,1218,0,2883,0,4617,0,1734,0,119,0,119,0,0
2009,3,21,10,0,144,0,5229686,0,565536,0,730138,1,3365,0,199384,1,1367,1,9258,0,155596,0,215587,0,281,0,1123956,0,3138321,0,2032742,0,1134201,0,628389,0,159072,0,562472,0,265979,0,164990,0,5229686,0,285982,0,589099,0,225601,0,164558,0,652284,0,232399,0,3079762,0,53894,0,585896,0,2527778,0,87806,0,3860679,0,3694172,0,1104,0,52566,0,112837,0,3565998,0,1774340,0,48224,0,264097,0,51460,0,11029,0,56317,0,146586,0,74982,0,49319,0,348027,0,50114,0,6841,0,20208,0,95547,0,7629,0,561279,0,294681,0,374710,0,554538,0,179828,0,293578,0,484629,0,191051,0,72586,0,6950,0,31286,0,16671,0,493,0,17186,0,6575,0,7176,1,601,1,1971,1,1972,5,,0,0,0,0,0,0
2009,3,21,9,0,437,0,7075866,0,1201124,0,751232,0,9124,0,281607,1,14937,1,95563,0,694550,0,324985,0,2003,0,1406513,0,4326068,0,3024307,0,860720,0,412819,0,214417,0,452800,0,276947,0,172542,0,7075866,0,699107,0,436676,0,358082,0,227035,0,797392,0,188961,0,4368613,0,64949,0,922070,0,3536728,0,155134,0,4648945,0,4429926,0,7993,0,28589,0,182437,0,4245828,0,2318612,0,93560,0,310137,0,52816,0,14783,0,124001,0,161126,0,63678,0,31285,0,350832,0,69004,0,3376,0,18508,0,80622,1,1678,0,551812,0,403117,0,605897,0,767210,0,161312,0,395124,0,583252,0,188128,0,196020,0,10574,0,31903,0,44146,0,-12079,0,121475,0,7429,0,8401,1,973,0,7325,1,7773,1,448,1,58,1,58,0,0
2009,3,21,8,0,731,0,5080993,0,1099417,0,752817,1,1521,0,145815,0,0,0,0,0,322557,1,76270,1,21888,0,668403,0,2806888,0,2202288,0,1175477,0,517292,0,122578,0,562923,0,427647,0,474709,0,5080993,0,591355,0,257909,0,362396,1,48747,0,586940,1,39553,0,3194092,0,33448,0,716229,0,2850404,1,405988,0,5072861,0,4873843,1,145,0,17614,0,181260,0,4412404,0,2527455,0,96734,0,256186,0,50626,1,1854,0,117176,0,216943,0,42470,0,17521,0,189949,1,6377,0,9505,0,19650,0,43395,0,0,0,816565,0,660457,0,780102,0,965744,0,185642,0,660313,0,852196,0,191883,0,118701,0,5380,0,34121,0,73059,1,2939,1,3203,1,875,1,1524,1,649,1,213,1,218,1,6,0,0,0,0,0,0
2009,3,21,7,0,2075,0,5014364,0,1003965,0,697265,1,1952,0,165897,0,0,0,0,0,336492,1,240758,0,0,0,751124,0,4669089,0,3619366,0,619946,0,401303,0,369039,0,120814,0,59764,0,122359,0,5014364,0,999516,0,265723,0,424496,0,128662,0,977869,1,38702,0,2179396,0,123950,0,641503,0,1487543,1,73600,0,6192281,0,5982781,0,20,0,137720,0,71761,0,5689846,0,3006792,0,250148,0,502370,0,77281,0,17719,0,204228,0,191832,0,98314,1,25746,0,363581,1,13105,0,14878,0,25901,0,95576,1,283,0,802093,0,502435,0,536848,0,834852,0,298003,0,502416,0,817963,0,315547,0,34423,1,5144,0,18124,1,42861,1,-783,1,-30923,1,71,1,71,4,,1,-61,0,0,1,61,1,3646,1,3646,0,0
2009,3,21,6,0,1926,0,1357342,0,430247,1,135387,0,0,1,67861,0,0,0,0,0,189368,1,16029,1,10609,1,43945,0,1202254,0,921347,1,52934,1,52680,1,7993,1,208976,1,53168,1,18934,0,1357342,1,61718,1,70345,0,124756,1,383628,1,149694,1,31682,0,535521,0,9712,1,30441,0,495368,0,0,0,2457579,0,2448749,0,0,1,3776,1,5054,0,1919000,0,606017,0,164307,0,253872,1,31266,1,92,0,43610,0,55598,0,36453,1,323,0,86640,1,4931,0,4575,1,28768,1,23870,0,0,0,578679,0,538579,0,556246,0,619550,1,63304,0,538579,0,601883,1,63304,0,17667,1,692,0,13837,1,3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,21,5,0,2859,0,1112694,0,384377,1,146869,0,0,1,39074,0,0,0,0,1,59621,1,12693,0,0,1,5141,0,1201790,0,1008894,1,364877,1,91659,1,291,1,3100,1,2067,1,-2519,0,1112694,1,63201,1,149649,0,34551,1,251288,1,95431,0,0,0,518576,1,9527,1,178487,0,500910,1,170348,0,1897857,0,1830430,4,,1,7263,1,60164,0,1543512,1,72858,1,153836,1,497608,1,54928,0,0,1,28178,0,108928,1,17026,1,197,0,65925,0,0,1,5659,1,24985,1,11725,0,0,0,501659,0,354345,0,389720,0,397443,1,7723,0,354345,0,377651,1,23305,0,35356,0,0,1,11043,1,5424,4,,0,18889,1,18,1,19,0,1,4,,4,,0,0,0,0,0,0,0,0
2009,3,21,4,1,2031,1,362309,1,133796,1,74551,0,12074,1,1026,0,0,0,0,1,23738,0,0,0,0,1,3351,1,665332,1,529247,1,80465,1,80461,0,0,1,138,1,138,1,1833,1,362309,1,15945,1,13463,1,60691,1,118995,1,168596,1,-30,1,-15351,1,14654,1,24183,1,-5803,1,48385,1,1240094,1,1191309,0,0,1,313,1,48472,1,983315,1,293976,1,116330,1,110288,1,36013,1,12680,1,7375,1,32252,1,14239,0,0,1,68508,0,0,1,5650,1,12581,1,6421,0,0,1,267004,1,256779,1,256967,1,324383,1,67416,1,256779,1,324215,1,67436,1,188,1,21,1,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,21,3,0,10788,0,322636,0,157790,1,22728,0,0,1,2165,0,0,0,0,1,13657,1,27312,0,0,1,18214,0,549832,0,512453,1,24372,1,9318,0,0,1,20083,1,19995,1,28250,0,322636,1,9042,1,25441,1,26242,1,171518,1,10681,1,33613,0,46098,0,139197,1,74256,0,-132929,1,34427,0,3461088,0,3432489,0,0,1,1501,1,27097,0,3140380,0,2370662,1,160102,1,96037,1,10847,1,51566,1,28145,0,41971,1,9096,1,87,0,26880,0,0,1,2798,1,22989,0,0,0,0,0,319199,0,320708,0,352643,0,415886,1,63242,0,320708,0,392884,0,72176,0,30684,0,0,0,6738,1,19449,0,0,1,4497,1,1,1,1,0,0,1,1250,1,1250,0,0,0,0,0,0,0,0
2009,3,21,2,0,3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582485,0,445028,0,6,1,40131,0,97320,0,502058,1,28409,1,14391,1,94182,1,15541,1,11965,0,27662,0,29435,1,22992,1,805,1,51604,1,3005,1,214,1,2957,1,12409,1,10892,0,175595,0,80427,0,144769,0,251966,1,107197,0,80421,0,197183,0,116761,0,63567,1,157,0,9244,1,44561,0,-312,1,9918,0,548,0,548,0,0,0,233,0,2595,0,2362,0,0,0,0,0,0
2009,3,21,1,0,24992,0,52597420,0,8289617,0,6895482,0,40578,0,1621083,0,117092,0,233295,0,2986398,0,1033044,1,67383,0,12359278,0,28151314,0,19808762,0,11087643,0,5350683,0,1586422,0,3342414,0,1866690,0,1893666,0,52597420,0,4423474,0,2616596,0,2673714,0,1904916,0,8432340,0,2218671,0,30327709,0,574989,0,5426608,0,25533021,0,1206909,0,41075095,0,38563166,0,36723,0,421583,0,2053624,0,35984229,0,18815730,0,1218698,0,3008141,0,457481,0,131754,0,826806,0,1302529,0,677256,0,189364,0,2530470,0,260318,0,61342,0,212898,0,541786,0,21236,0,5728418,0,5090867,0,6467536,0,7989790,0,1522255,0,5054144,0,6665851,0,1611706,0,1309705,0,187827,0,293771,0,346646,0,-104329,0,585790,0,28315,0,33610,0,5295,0,75372,0,85101,0,9729,1,3983,1,3944,0,40
2009,3,22,12,0,8,0,3240809,0,477426,0,755909,0,6817,0,329986,0,0,0,0,0,76686,0,11994,0,0,0,561771,0,573270,0,242218,0,38430,0,14555,0,71396,0,140602,0,74586,0,541513,0,3240809,0,411905,0,178345,0,169935,0,0,0,593899,0,43424,0,1843301,0,3101,0,585998,0,1255133,0,931,0,4669635,0,4555177,0,867,0,18,0,113574,0,4527926,0,3992420,0,11055,0,168158,0,12807,0,7193,0,9840,0,14708,0,19468,0,6175,0,47018,0,0,0,3033,0,1649,0,2813,0,0,0,231589,0,141709,0,155533,0,179718,0,24185,0,140842,0,181539,0,40696,0,14817,0,3377,0,11279,0,270,0,-1041,0,933,0,-957,0,0,0,957,0,830,0,830,0,0,0,0,0,0,0,0
2009,3,22,11,0,9,0,569362,0,61393,0,158752,0,6225,0,904,0,210,0,0,0,75559,0,427,0,0,0,47794,0,374542,0,181998,0,0,0,0,0,2290,0,91239,0,59840,0,4315,0,569362,0,84092,0,74015,0,28724,0,12251,0,110640,0,117763,0,141877,0,1539,0,43293,0,97044,0,0,0,589958,0,560061,0,40,0,21,0,29836,0,538227,0,415908,0,4171,0,48954,0,333,0,578,0,1776,0,5052,0,15103,0,9575,0,10758,0,3,0,116,0,839,0,2112,0,0,0,22949,0,51731,0,60936,0,68734,0,7798,0,51691,0,59693,0,8002,0,8359,0,195,0,9935,0,0,0,756,0,-2528,0,886,0,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,22,10,0,3,0,111432,0,24542,0,64831,0,541,0,14300,0,0,0,0,0,1038,0,295,0,0,0,1255,0,3687,0,1647,0,0,0,0,0,33,0,5337,0,1698,0,0,0,111432,0,35258,0,88,0,8622,0,0,0,18207,0,0,0,49257,0,453,0,154,0,50027,0,1376,0,459285,0,458378,0,0,0,16,0,892,0,419009,0,377902,0,1874,0,17979,0,61,0,99,0,749,0,1818,0,3339,0,341,0,491,0,0,0,295,0,0,0,855,0,0,0,13206,0,40276,0,40478,0,40478,0,0,0,40276,0,40276,0,0,0,202,0,4,0,186,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,22,9,1,23,1,391837,1,17928,1,17627,1,10,1,1592,0,0,0,0,1,1998,0,0,0,0,1,62260,1,389234,1,117205,0,0,0,0,1,3793,1,682,1,370,1,14310,1,391837,1,21845,1,43437,1,22556,1,18751,1,84654,1,63238,1,137356,1,879,1,30463,1,106304,1,290,1,89926,1,87802,0,0,0,0,1,2124,1,90025,1,36009,1,599,1,5701,1,3895,1,126,1,988,1,5670,1,8063,1,871,1,16317,0,0,1,54,1,34,1,428,0,0,1,11270,1,-99,1,3717,1,7146,1,3429,1,-99,1,4269,1,4368,1,2562,1,525,1,2079,0,0,1,-109,1,68,1,1254,1,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,22,8,1,84,1,545495,1,18166,1,50544,0,0,0,0,0,0,0,0,1,27339,0,0,0,0,1,38198,1,606919,1,239218,0,0,0,0,1,40985,1,4170,1,4170,1,2563,1,545495,1,15153,1,34576,1,7216,1,1329,1,128150,1,299845,1,59226,1,7009,0,0,1,52218,0,0,1,361781,1,339818,0,0,0,0,1,21963,1,330452,1,156837,1,13547,1,18033,1,14144,4,,1,22315,1,21435,1,9717,0,0,1,45725,0,0,1,411,1,1141,1,6457,0,0,1,20689,1,31330,1,33747,1,36793,1,3046,1,31330,1,35731,1,4401,1,2417,0,0,1,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0
2009,3,22,7,1,142,1,535791,1,222034,1,2,0,0,0,0,0,0,0,0,1,1803,1,42704,0,0,1,35066,1,221197,1,157322,0,0,0,0,1,333,1,13035,1,1412,1,158351,1,535791,0,0,1,15754,1,15653,1,59798,1,345117,1,135065,1,-35596,1,133,1,16906,1,-52635,0,0,1,194485,1,194182,0,0,1,303,0,0,1,205685,1,65230,1,9261,1,16546,1,5914,0,0,1,3613,1,5119,1,8359,1,652,1,15428,0,0,0,0,1,1121,1,775,0,0,1,73666,1,-11201,1,-1394,1,21546,1,22940,1,-11201,1,13396,1,24596,1,3739,0,0,1,3739,0,0,0,0,0,0,0,0,0,0,0,0,1,6068,1,6068,0,0,0,0,0,0,0,0
2009,3,22,6,1,279,1,183990,1,130408,1,18415,0,0,0,0,0,0,0,0,1,1503,0,0,0,0,0,0,1,57210,1,51884,0,0,0,0,1,28154,0,0,0,0,1,184,1,183990,1,121,0,0,1,31601,0,0,0,0,5,,1,152269,1,457,1,3815,1,147997,0,0,1,277611,1,277611,0,0,0,0,0,0,1,219884,1,16764,1,29720,1,79903,1,3800,1,2477,1,7533,1,22483,1,11,0,0,1,5168,0,0,1,17,0,0,1,757,0,0,1,51250,1,57727,1,59314,1,64486,1,5172,1,57727,1,64486,1,6759,1,1587,0,0,1,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,22,5,1,503,1,180089,1,18334,0,0,0,0,0,0,0,0,0,0,1,2031,0,0,0,0,0,0,1,344160,1,184459,0,0,0,0,0,0,1,241,1,217,0,0,1,180089,0,0,0,0,1,7526,0,0,1,109250,5,,1,63312,1,18,1,13820,1,49474,0,0,1,177014,1,172412,0,0,0,0,1,4602,1,136475,1,9896,1,10044,0,0,1,3516,0,0,1,10,1,2288,1,5286,0,0,1,9479,0,0,1,205,1,9014,0,0,0,0,1,86737,1,40539,1,40542,1,49818,1,9276,1,40539,1,49818,1,9279,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,22,3,1,775,1,28531,1,8980,0,0,0,0,0,0,0,0,0,0,0,0,1,4174,0,0,0,0,1,73596,1,58507,0,0,0,0,0,0,0,0,0,0,1,288,1,28531,0,0,0,0,1,979,0,0,1,22016,0,0,1,5536,1,434,1,8036,1,-2934,0,0,1,188083,1,188083,0,0,0,0,0,0,1,162596,1,51714,0,0,1,35382,1,9866,0,0,1,9546,1,3660,1,1671,0,0,1,15550,0,0,1,266,0,0,0,0,0,0,1,34941,1,25486,1,25486,1,25486,0,0,1,25486,1,25486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,22,2,1,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112555,1,112555,0,0,0,0,0,0,1,112555,0,0,1,68917,0,0,1,224,0,0,0,0,1,3664,0,0,0,0,0,0,0,0,1,217,0,0,0,0,0,0,1,39533,0,0,1,15,1,15,0,0,0,0,0,0,0,0,1,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,22,1,0,2223,0,5787336,0,979210,0,1066080,0,13593,0,346782,0,210,0,0,0,187957,1,59593,0,0,0,746344,0,2643815,0,1234460,0,38430,0,14555,0,146985,0,255306,0,142293,0,721525,0,5787336,0,568374,0,346215,0,292812,1,92129,0,1411932,0,659335,0,2416539,0,14022,0,702486,0,1702628,1,2597,0,7120333,0,6946078,0,907,1,356,0,172992,0,6742835,0,5122681,0,149187,0,390656,0,54561,0,10473,0,56371,0,85898,0,71019,0,17614,0,165935,0,3,0,4614,0,13797,0,14197,0,0,0,585829,0,377498,0,418375,0,494221,0,75846,0,376591,0,474692,0,98101,0,33703,0,4116,0,31226,0,270,1,-382,1,-1528,1,1183,1,2140,0,957,1,6898,1,6898,0,0,0,27,0,27,0,0
2009,3,23,12,0,257,0,68559410,0,10324630,0,17305520,0,170381,0,5580688,0,183175,0,412344,0,6984286,0,206603,0,498150,0,11710757,0,18340140,0,9210365,0,326804,0,99025,0,3584863,0,708700,0,222130,0,2094651,0,68559410,0,12778652,0,4462818,0,12331812,0,572071,0,11064634,0,3211605,0,24137817,0,476140,0,3228713,0,21304289,0,871326,0,96999567,0,94447497,0,45370,0,120533,0,2386167,0,92682993,0,79976505,0,972769,0,3420968,0,184595,0,236841,0,1106501,0,865519,0,524457,0,45390,0,1399799,0,18858,0,86231,0,325836,0,550397,0,19424,0,2948905,0,4316574,0,4638524,0,6230365,0,1591841,0,4271204,0,5968023,0,1696819,0,325251,0,70701,0,295617,0,13934,0,7185,0,-62185,0,1826,0,110104,0,108278,0,40243,0,41558,0,1316,0,7656,0,4081,0,0
2009,3,23,11,0,432,0,29664114,0,5748830,0,8246197,0,67331,0,3915557,0,56068,0,211753,0,3401973,0,246320,0,128515,0,2434991,0,8154564,0,4632295,0,13463,0,8186,0,929654,0,157666,0,45921,0,772299,0,29664114,0,5936704,0,2437976,0,4702483,0,879256,0,4509557,0,1178181,0,10019957,0,214177,0,1729825,0,8337037,0,261082,0,49662746,0,49232194,0,17779,0,35927,0,376847,0,48178540,0,42175754,0,676944,0,1593122,0,76947,0,75051,0,584299,0,516672,0,219684,0,16783,0,613498,0,3009,0,69535,0,149141,0,497315,0,59969,0,850816,0,1484207,0,1603843,0,2438029,0,834186,0,1466428,0,2317192,0,850764,0,121428,0,12518,0,94775,0,1545,0,6603,0,5987,0,3010,0,24992,0,21983,0,12977,0,17159,0,4183,0,1053,0,703,0,26
2009,3,23,10,0,955,0,32349289,0,6087213,0,8666290,0,66130,0,3908170,0,24755,0,150719,0,3222903,0,216363,0,286475,0,3041526,0,10793001,0,6156575,1,26854,1,5956,0,1208401,0,128097,0,41836,0,859019,0,32349289,0,5216044,0,2982955,0,5342787,0,1149960,0,5114484,0,896457,0,11646602,0,315911,0,2508776,0,9192688,0,370774,0,52839845,0,52431385,0,17596,0,66890,0,323974,0,51098925,0,43702140,0,849562,0,1722492,0,130509,0,97340,0,757570,0,557367,0,258847,0,-190,0,830907,1,4837,0,81233,0,137224,0,632928,0,27940,0,1308220,0,1740919,0,1880784,0,2774600,0,893816,0,1723323,0,2631440,0,908116,0,168376,0,53308,0,105383,0,3402,0,3867,0,2417,0,-16779,0,35417,0,52197,0,5864,0,5920,1,56,0,1810,0,573,1,105
2009,3,23,9,0,3927,0,59748413,0,10744317,0,17198871,0,126585,0,8835370,1,39292,0,231617,0,6516183,0,395871,0,164900,0,4034649,0,18768982,0,11709272,1,50715,1,19201,0,2858394,0,305903,0,116767,0,1575174,0,59748413,0,10588961,0,6123902,0,8121126,0,2880662,0,10312180,0,1003061,0,20718521,0,660946,0,4057502,0,16727750,0,727678,0,99331552,0,98927445,0,23294,0,91515,0,289298,0,96107892,0,81005980,0,2005467,0,3587739,0,255147,0,225623,0,1476054,0,1262099,0,512759,0,34298,0,1298765,1,211,0,161441,0,434665,0,1551631,0,29284,0,2266730,0,3223660,0,3564633,0,5485757,0,1921124,0,3200366,0,5169882,0,1969516,0,338113,0,25705,0,194223,0,1316,0,95,0,116774,0,19312,0,61472,0,42160,0,6842,0,7730,1,889,0,4709,0,4462,1,1
2009,3,23,8,0,6751,0,46425488,0,7442259,0,11870917,0,90080,0,8178661,1,35535,1,39964,0,6088228,0,646026,0,191721,0,3066686,0,15092992,0,9201064,0,0,0,0,0,2487307,0,118423,0,41890,0,499804,0,46425488,0,7746738,0,5074068,0,4937393,0,3351275,0,9538203,0,1055275,0,14722536,0,314414,0,3583275,0,11215862,0,391016,0,77318259,0,76703828,0,4614,0,91053,0,518763,0,75210903,0,61124619,0,1713146,0,3523299,0,205486,0,257022,0,1446802,0,1020720,0,486216,0,22099,0,1129801,0,0,0,133949,0,469768,0,1119818,0,3775,0,2554383,0,2107356,0,2317151,0,4078379,0,1761227,0,2102742,0,3865025,0,1762283,0,259741,0,11180,0,157397,1,9,0,-7159,0,98313,0,-46106,0,22232,0,68338,1,775,1,901,1,127,0,8795,1,8695,0,0
2009,3,23,7,0,36139,0,78751430,0,11115922,0,16414672,0,84318,0,12332806,1,3919,1,67368,0,12499013,0,1608029,0,392934,0,5101833,0,29854063,0,19357124,1,132716,1,12694,0,5370533,0,672112,0,186986,0,2826633,0,78751430,0,9944298,0,11006959,0,8952338,0,8107772,0,14537438,0,3104312,0,23098312,0,1273260,0,7966357,0,14995110,0,1136415,0,134407792,0,133238821,0,7078,0,183644,0,978249,0,130716423,0,102656276,0,3899678,0,6574224,0,532704,0,446863,0,2535559,0,2156975,0,959133,0,34250,0,1870404,1,349,0,398914,0,508527,0,1507162,0,74255,0,6561149,0,3691369,0,3980428,0,7546791,0,3566363,0,3684291,0,7258928,0,3574637,0,305494,0,18415,0,189463,1,763,0,-7218,0,104072,0,-6165,0,152263,0,158428,1,-3193,1,561,1,3754,1,1122,1,887,0,0
