YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2007,3,11,1,0,85828,0,62819907,0,5754574,0,5034332,0,31594,0,6896862,1,212519,0,517942,0,3202191,0,2182560,0,465079,0,5836983,0,55827093,0,36662941,0,1170480,0,117968,0,10181348,0,930765,0,312881,0,1732564,0,62819907,0,2399900,0,8630196,0,2923689,0,13094485,0,17591897,0,1344574,0,16835167,0,4836210,0,18948622,0,-5954708,0,994958,0,78044375,0,73062466,0,48809,0,497220,0,4435881,0,75652588,0,34633695,0,1794840,0,6581959,0,2039348,0,74458,0,3168415,0,1525508,0,1787187,0,117219,0,3345713,0,19081,0,215002,0,111880,0,550076,0,18102,0,19670106,0,2391787,0,3863407,0,7267329,0,3403923,0,2342978,0,6078300,0,3735322,0,1186673,0,218109,0,417121,0,90557,0,4748,0,456139,0,274791,0,280650,0,5859,0,58965,0,61390,1,2425,0,19613,0,19288,0,0
2007,3,21,12,0,60,0,21180253,0,1712165,0,3561964,0,10905,0,489757,0,145020,0,41305,0,818051,0,558810,0,0,0,6233127,0,6346887,0,3453617,0,4672247,0,2098080,0,323481,0,760039,0,407392,0,1487393,0,21180253,0,2393939,0,648001,0,999422,0,152760,0,3973215,0,1718979,0,11293937,0,85546,0,1247916,0,10186879,0,226404,0,9340859,0,8047342,0,16452,0,127902,0,1149163,0,7008241,0,4481558,0,77373,0,411213,0,72812,0,6709,0,88913,0,208664,0,335174,0,63785,0,472489,0,58926,0,6059,0,26466,0,81413,0,1574,0,615113,0,2332618,0,3718056,0,3755806,0,37750,0,2316166,0,2370992,0,54826,0,1377830,0,161373,0,245144,0,79814,0,3343,0,888156,0,12009,0,14005,0,1995,0,12051,0,12447,0,396,0,2331,0,2176,0,155
2007,3,21,11,0,80,0,5552130,0,931921,0,829221,0,560,0,136585,0,6546,0,74584,0,267799,0,47677,0,575,0,1060711,0,2613521,0,1447089,0,778174,0,310951,0,212246,0,314682,0,116000,0,152488,0,5552130,0,502535,0,237136,0,471587,0,213271,0,978899,0,-20172,0,3168874,0,33633,0,535367,0,2701725,0,101851,0,4388019,0,3919800,0,7174,0,117918,0,343126,0,3393126,0,1758775,0,46691,0,317448,0,49947,0,4085,0,74687,0,166377,0,82487,0,7740,0,247004,0,44482,0,3047,0,16082,0,47641,0,325,0,526310,0,994892,0,1261416,0,1289980,0,28564,0,987718,0,1035397,0,47679,0,216262,0,18438,0,56607,0,24880,0,2507,0,113831,0,716,0,2136,0,1420,0,56719,0,58071,0,1352,0,3639,0,3435,0,204
2007,3,21,10,0,153,0,5238305,0,671831,0,622269,1,4153,0,178562,1,20904,0,9780,0,139763,0,89123,0,0,0,1144478,0,2607046,0,1504402,0,739329,0,368819,0,263112,0,502880,0,164818,0,291423,0,5238305,0,446192,0,264671,0,184971,0,216131,0,801915,0,188251,0,3136174,0,118371,0,403380,0,2744659,0,130236,0,4219210,0,3930307,0,7615,0,92161,0,189127,0,3438507,0,1729090,0,54647,0,377192,0,97507,0,3152,0,112064,0,171297,0,57268,0,13326,0,236865,0,52866,0,7793,0,16044,0,54942,1,611,0,453842,0,780703,0,954782,0,994394,1,39612,0,773087,0,827085,1,53998,0,161797,0,9951,0,48156,0,31728,0,2758,0,69203,0,7415,0,8477,1,1062,0,12484,1,13573,1,1089,1,3186,1,3186,0,0
2007,3,21,9,0,399,0,6154511,0,1142477,0,823365,0,3491,0,265926,1,4491,1,151102,0,477818,0,168693,0,0,0,926883,0,3987758,0,2612756,0,710066,0,408844,0,162382,0,259959,0,81442,0,180126,0,6154511,0,483392,0,720821,0,562345,0,87771,0,734752,0,185429,0,3380001,0,111003,0,533333,0,2832151,0,96487,0,7093511,0,6746697,0,7520,0,54108,0,285186,0,6003024,0,3664333,0,103659,0,403159,0,103323,0,2855,0,144752,0,189191,0,108670,0,26782,0,319870,0,72701,0,6174,0,26817,0,82633,1,857,0,747248,0,1090487,0,1521942,0,1622311,0,100369,0,1082967,0,1193365,0,110398,0,433044,0,15424,0,56488,0,62771,0,494,0,297868,0,4985,0,7634,1,2649,1,945,1,945,0,0,1,5229,1,5229,0,0
2007,3,21,8,0,771,0,5295656,0,710990,0,898571,1,1375,0,95985,0,1,1,110360,0,411697,0,35442,1,60757,0,1020447,0,2695775,0,1685934,0,727997,0,364185,0,162045,0,417423,0,245971,0,245631,0,5295656,0,543952,0,391580,0,228147,1,32096,0,666215,0,4413,0,3429252,0,34518,0,753599,0,3020021,1,378887,0,5763881,0,5324690,1,10429,0,112719,0,316042,0,4674016,0,2205689,0,91165,0,414663,0,131906,1,2806,0,109209,0,150235,0,73833,0,1351,0,286762,1,33035,0,9668,0,25787,0,38062,1,17277,0,1082568,0,1089865,0,1528588,0,1629900,1,101313,0,1079436,0,1235819,1,156384,0,444173,0,11209,0,59565,0,55154,0,66636,0,251609,0,795,1,1431,1,636,1,4184,1,4184,5,,1,128,1,128,0,0
2007,3,21,7,0,2016,0,4271996,0,1339804,0,617669,0,1,0,183933,0,0,1,132249,0,146984,1,131040,1,91,0,96499,0,3988110,0,2787839,0,510950,0,380621,0,200623,0,142614,0,46548,0,-3558,0,4271996,0,307522,0,347593,0,559522,0,573300,0,598474,1,8153,0,1877432,0,76824,0,433269,0,1367393,1,54,0,6667580,0,6464957,1,6244,0,131634,0,64746,0,5665264,0,2614040,0,251700,0,688327,0,104982,1,12524,0,322012,0,182969,0,86487,1,2179,0,265602,1,9827,0,17642,0,9342,0,85051,0,18,0,1012561,0,1002315,0,1100424,0,1184856,1,84432,0,996072,0,1109167,1,113095,0,102358,1,718,0,58730,0,41436,1,-19,1,1492,1,228,1,229,5,,1,1766,1,1766,0,0,0,0,0,0,0,0
2007,3,21,6,0,2015,0,1327389,0,379793,0,174954,0,0,0,0,0,0,0,0,1,78270,1,27229,0,0,1,167908,0,1123185,0,758540,0,284603,1,191143,1,15083,1,3229,1,1842,1,24660,0,1327389,0,122972,1,77097,0,140634,1,42212,1,198742,5,,0,745732,0,16640,1,154483,0,588165,1,13555,0,2387958,0,2347072,0,0,1,32106,0,8780,0,1552194,0,535983,0,56601,1,251343,1,35696,1,273,0,46288,0,94062,0,19201,1,200,0,86289,1,4276,1,2496,1,6449,1,12824,0,0,0,400214,0,835764,0,856534,0,864056,1,7521,0,835764,0,843286,1,7521,0,20756,1,1887,0,17887,1,6119,1,-2933,1,-2203,1,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,21,5,0,3143,0,1106889,0,340756,1,24478,0,0,1,14717,0,0,0,0,1,34775,1,127970,0,0,1,29522,0,943508,0,598229,1,512402,1,319862,1,3009,1,1458,1,1458,1,-6158,0,1106889,1,164563,1,180988,1,26357,1,184258,1,200843,0,0,0,349880,0,34369,1,333043,0,197724,1,215256,0,3339897,0,3278180,0,1,1,2683,1,59034,0,2899617,1,1425231,1,94684,1,258760,1,114278,1,103,1,276624,0,79203,1,29023,1,63,0,68829,0,0,1,4820,1,26258,1,15773,1,13410,0,492557,0,440281,0,525935,0,583358,1,57423,0,440280,0,504037,1,63757,1,85619,1,553,1,10001,1,46407,0,22,0,28635,1,36,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,21,4,0,4049,0,505210,0,186901,1,108872,0,0,1,32703,0,0,0,0,1,22800,1,17874,0,0,1,65664,1,256960,1,214563,1,73947,1,58569,0,0,1,154,1,28,1,12494,0,505210,1,84655,1,8593,1,18415,1,150609,1,32368,1,1869,0,208702,0,2963,1,14550,0,191189,0,0,0,1571268,0,1484240,0,0,1,24817,1,62211,0,1265742,1,499828,1,124584,1,155746,1,4400,0,0,1,30592,0,46817,1,17965,1,28,0,43873,0,0,1,6144,1,33631,1,1076,0,0,0,301056,0,305526,0,627171,0,734539,1,107368,0,305526,1,432120,1,126594,1,321056,1,2627,1,5271,1,26979,0,0,1,286179,0,0,0,0,0,0,1,590,1,590,0,0,0,0,0,0,0,0
2007,3,21,3,0,7961,0,208987,0,67753,1,16160,0,0,0,0,1,178,1,16382,0,0,1,11471,0,0,1,20300,0,518318,0,478831,1,20118,1,9515,0,0,1,19690,1,19444,1,26408,0,208987,1,627,1,2286,1,45821,1,119067,1,31952,1,41558,0,-32323,0,111538,1,3076274,0,-3220135,0,0,0,1411112,0,1331547,1,240,1,6940,1,72386,0,1183292,1,55023,1,144435,1,8170,1,287865,0,0,1,226819,0,28010,1,15119,1,82,1,23207,0,0,1,595,1,21638,1,1187,1,622,0,370521,0,227820,0,1083301,0,1123204,1,39903,0,227580,0,300244,1,72664,1,855120,0,0,1,3827,1,473,0,0,1,850820,1,602,1,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,21,2,0,3671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780303,0,673018,1,39,1,29163,0,78084,0,618602,1,214485,1,51518,1,45135,1,20229,1,863,0,30495,0,26581,1,12672,1,261,0,25107,1,1259,1,2213,1,627,1,9936,0,1027,0,176193,0,161702,0,233034,0,292225,1,59191,0,161663,0,210690,1,49027,0,71459,1,3610,0,4375,1,3795,1,-17852,1,77531,1,62,1,65,1,3,1,-150,0,0,1,150,1,946,1,946,0,0
2007,3,21,1,0,24320,0,50841326,0,7484389,0,7677523,0,20485,0,1398168,0,177139,0,535760,0,2397957,0,1215328,1,61423,0,10765539,0,25081066,0,15541800,0,9029833,0,4510589,0,1341980,0,2422127,0,1084942,0,2410907,0,50841326,0,5050349,0,2878765,0,3237220,0,1771474,0,8217374,0,2128481,0,27557662,0,625405,0,7485214,0,20609771,0,1162729,0,46963597,0,43547849,0,55713,0,732151,0,2627884,0,37701625,0,19184035,0,1097057,0,3331156,0,1022945,0,33370,0,1462455,0,1343406,0,837901,0,115797,0,2075897,0,277371,0,66652,0,209141,0,430539,0,35723,0,6178183,0,9261972,0,13411184,0,14074630,0,663446,0,9206259,0,10062202,0,855943,0,4089473,0,225790,0,566053,0,379554,0,54956,0,2863120,0,26863,0,34628,0,7765,0,88590,0,91576,0,2987,0,15459,0,15101,0,359
2007,3,22,12,0,6,0,2829002,0,733188,0,561549,0,3593,0,365555,0,0,0,0,0,61319,0,7039,0,0,0,465646,0,444031,0,182560,0,26574,0,12873,0,54920,0,118229,0,49685,0,239663,0,2829002,0,435470,0,99051,0,77901,0,0,0,561073,0,210689,0,1444818,0,2419,0,553210,0,889188,0,0,0,4220284,0,4116671,0,10267,0,1740,0,91605,0,4034343,0,3599165,0,20580,0,112699,0,8243,0,1063,0,8439,0,18276,0,23525,0,2294,0,32478,0,0,0,14731,0,654,0,7896,0,94,0,184206,0,185940,0,387093,0,415261,0,28168,0,175673,0,208263,0,32591,0,210320,0,2123,0,28030,0,121,0,-737,0,180783,0,-17,0,9,0,26,0,1117,0,1117,0,0,0,0,0,0,0,0
2007,3,22,11,0,7,0,485272,0,36056,0,81026,0,16,0,4853,0,0,0,0,0,7657,0,0,0,0,0,96088,0,346732,0,159229,0,0,0,0,0,2036,0,108779,0,51895,0,13185,0,485272,0,33577,0,27048,0,7700,0,0,0,131412,0,110407,0,175129,0,3120,0,31841,0,140168,0,0,0,248061,0,229552,0,71,0,26,0,18411,0,210129,0,149391,0,4613,0,6526,0,122,0,465,0,863,0,3682,0,8838,0,8731,0,7384,0,2,0,72,0,584,0,1425,0,0,0,17432,0,37932,0,64433,0,66057,0,1624,0,37861,0,40604,0,2743,0,26166,0,454,0,24599,0,136,0,-119,0,1096,0,315,0,315,0,0,0,91,0,91,0,0,0,0,0,0,0,0
2007,3,22,10,1,14,1,376178,1,41085,1,227687,1,1296,1,22586,0,0,0,0,1,703,1,220,0,0,1,15445,1,101023,1,40462,0,0,0,0,1,554,1,4873,1,1994,1,5755,1,376178,1,145070,1,22377,1,21074,0,0,1,54163,1,2239,1,131255,1,2200,1,31975,1,102173,1,5093,1,1600249,1,1600103,0,0,1,46,1,100,1,1530092,1,1442242,1,6339,1,37531,1,2081,1,752,1,1940,1,3733,1,12199,1,76,1,4254,0,0,1,472,0,0,1,1081,1,12,1,17379,1,70157,1,74218,1,74218,0,0,1,70157,1,70157,0,0,1,4061,1,1,1,4022,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,22,9,1,34,1,557366,1,12245,1,46320,1,11,1,8902,0,0,0,0,1,22330,0,0,0,0,1,91028,1,404686,1,87270,0,0,0,0,1,10666,1,42538,1,8404,1,14335,1,557366,1,33170,1,47083,1,36462,1,23081,1,196795,1,102738,1,118038,1,326,1,18158,1,100304,1,750,1,458709,1,454213,0,0,0,0,1,4496,1,449410,1,353079,0,0,1,5281,1,816,1,982,1,2564,1,12501,1,11071,1,2958,1,13663,0,0,1,103,1,1727,1,1945,0,0,1,42723,1,9299,1,17803,1,20555,1,2752,1,9299,1,14116,1,4817,1,7025,1,652,1,6372,0,0,0,0,0,0,1,1480,1,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,22,8,1,95,1,656050,1,218882,1,42251,1,85,1,1648,0,0,0,0,1,35881,1,23659,0,0,1,16015,1,543751,1,287660,0,0,0,0,1,39260,1,26775,1,10612,1,6285,1,656050,1,19140,1,39726,1,14243,1,21128,1,331623,1,134693,1,95498,1,4874,1,1163,1,89461,0,0,1,579066,1,577617,0,0,1,359,1,1089,1,507146,1,223045,1,19528,1,55100,1,10127,1,212,1,34698,1,18390,1,19468,1,6439,1,32353,0,0,1,1643,1,3435,1,14760,0,0,1,67949,1,71919,1,80090,1,86326,1,6237,1,71919,1,80994,1,9075,1,6173,0,0,1,6162,0,0,1,11,0,0,0,0,0,0,0,0,1,1997,1,1997,0,0,0,0,0,0,0,0
2007,3,22,7,1,72,1,213079,1,2703,1,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238134,1,41932,0,0,0,0,1,13399,1,7227,1,7227,0,0,1,213079,1,2655,1,5901,1,3072,1,21903,1,64111,1,211090,1,-95653,1,4760,0,0,1,-100414,0,0,1,40565,1,26193,0,0,1,998,1,13374,1,52519,1,8058,1,3705,1,8467,0,0,0,0,1,974,1,5526,1,4238,0,0,1,14571,0,0,0,0,1,334,1,1290,0,0,1,5354,1,-11954,1,-11954,0,0,1,11954,1,-11954,0,0,1,11954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,22,6,1,459,1,375144,1,136536,1,41042,0,0,1,2882,0,0,0,0,0,0,0,0,0,0,0,0,1,49869,1,47613,0,0,0,0,1,60500,0,0,0,0,1,131929,1,375144,1,48202,1,141723,1,55454,0,0,1,6185,0,0,1,123580,1,48103,1,3681,1,71796,0,0,1,1005877,1,1004255,0,0,0,0,1,1622,1,978530,1,889279,1,24484,1,3314,1,6129,0,0,1,10152,1,7235,1,5871,0,0,1,960,0,0,1,101,0,0,0,0,0,0,1,31005,1,27348,1,30929,1,39593,1,8664,1,27348,1,36547,1,9200,1,3046,0,0,1,3046,0,0,0,0,0,0,0,0,0,0,0,0,1,535,1,535,0,0,0,0,0,0,0,0
2007,3,22,5,1,674,1,231975,1,37375,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,488689,1,294118,0,0,0,0,0,0,1,244,1,219,0,0,1,231975,0,0,0,0,1,4531,0,0,1,115087,1,1,1,112356,1,35,1,26562,1,85759,0,0,1,311358,1,291316,0,0,0,0,1,20042,1,193232,1,19098,1,10139,0,0,1,11315,0,3260,0,0,1,3868,1,1833,0,0,1,10979,0,0,1,177,1,3947,0,0,0,0,1,128614,1,118126,1,166073,1,166073,0,0,1,118126,1,118126,0,0,1,47947,0,0,1,974,0,0,0,0,0,46973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,22,4,1,415,1,45441,1,41282,0,0,0,0,1,2497,0,0,0,0,0,0,0,0,0,0,0,0,1,1723,1,170,0,0,0,0,0,0,1,124,1,16,0,0,1,45441,0,0,0,0,1,3804,1,39664,0,0,0,0,1,1972,1,4,1,8291,1,-6323,0,0,1,213,1,213,0,0,0,0,0,0,1,7893,1,63,0,0,0,0,1,44,0,0,0,0,1,2216,0,0,1,16,1,170,0,0,1,62,0,0,0,0,0,0,1,5323,1,-7680,1,-6216,0,0,1,6216,1,-7680,0,0,1,7680,1,1464,0,0,1,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,22,3,1,978,1,9159,1,5397,0,0,0,0,0,0,0,0,0,0,1,2868,0,0,0,0,0,0,1,31445,1,30551,0,0,0,0,0,0,1,378,1,378,0,0,1,9159,0,0,0,0,0,0,1,465,0,0,0,0,1,8694,1,2511,1,58501,1,-52318,0,0,1,320671,1,320671,0,0,0,0,0,0,1,258972,1,38551,1,135549,0,0,0,0,1,23152,1,21867,1,12527,0,0,0,0,1,237,0,0,0,0,0,0,0,0,0,0,1,27090,1,61700,1,61700,1,61700,0,0,1,61700,1,61700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,3,22,1,0,2755,0,5778666,0,1264750,0,1000650,1,5002,0,408924,0,0,0,0,0,130763,1,30918,0,0,0,684221,0,2650083,0,1171566,0,26574,0,12873,0,181335,0,309166,0,130430,0,411152,0,5778666,0,717283,0,382909,0,224241,1,106241,0,1460450,0,771856,0,2115686,0,68353,0,733381,0,1319796,1,5843,0,8785053,0,8620805,0,10338,1,3170,0,150740,0,8222266,0,6721970,0,224937,0,228918,0,38877,0,29885,0,81498,0,87954,0,87045,0,20514,0,117047,0,2,0,17361,0,10680,0,28397,1,106,0,527075,0,562787,0,864169,0,929784,0,65615,0,552449,0,630508,0,78059,0,306202,1,3230,0,74669,0,256,1,-806,0,228852,1,1778,1,1803,0,26,1,3740,1,3740,0,0,0,0,0,0,0,0
2007,3,23,12,0,321,0,88125981,0,12560948,0,20533075,0,116460,0,14342542,0,56636,0,321733,0,7672845,0,479928,0,449834,0,12739104,0,17630977,0,7586339,0,207181,0,58483,0,4959334,0,766773,0,172338,0,3338690,0,88125981,0,19362216,0,7940849,0,12886896,0,811606,0,15903041,0,4576140,0,26645234,0,470071,0,3634258,0,23227989,0,687084,0,121893579,0,119862600,0,56290,0,110404,0,1864284,0,116596422,0,102779753,0,1117986,0,3697024,0,216355,0,78700,0,1140001,0,1047155,0,954620,0,95974,0,1227067,0,24333,0,239740,0,340015,0,685173,0,61098,0,2891428,0,5297157,0,6777580,0,7859273,0,1081694,0,5240867,0,6543222,0,1302356,0,1433608,0,86378,0,754860,0,8134,0,25215,0,559021,0,62076,0,162967,0,100891,0,41028,0,46963,0,5935,0,14922,0,12022,0,0
2007,3,23,11,0,539,0,37345858,0,4899126,0,10721279,0,67380,0,7063135,0,95701,0,116808,0,4828368,0,170414,0,153264,0,3168744,0,7769203,0,4176995,0,22204,0,2738,0,1534055,0,141350,0,35729,0,945049,0,37345858,0,7363522,0,4825087,0,5793692,0,687628,0,6789706,0,893351,0,10992873,0,289013,0,1702473,0,9224159,0,222772,0,61075691,0,60381434,0,28458,0,60094,0,605705,0,58268556,0,51433785,0,707671,0,1851310,0,93351,0,61349,0,590719,0,626307,0,433305,0,15683,0,615475,0,4766,0,128686,0,133365,0,448698,0,3954,0,1120134,0,2807135,0,3204663,0,3742023,0,537360,0,2778677,0,3407080,0,628403,0,427602,0,27458,0,302335,0,1215,0,2962,0,93633,0,-2255,0,36765,0,39020,0,639,0,2268,0,1630,0,2555,0,1914,0,0
2007,3,23,10,0,1322,0,45131666,0,6144815,0,13585005,0,57411,0,7084503,1,64333,0,259977,0,5246640,0,260800,0,158007,0,3501891,0,10690444,0,5251127,1,34086,1,7301,0,2232055,0,156517,0,47108,0,1075538,0,45131666,0,8932021,0,5260591,0,7603078,0,1555459,0,8720632,0,1464132,0,11595753,0,352552,0,1649216,0,9920557,0,326572,0,75471228,0,74878550,0,26941,0,73776,0,491961,0,72202820,0,62648682,0,1088034,0,2288602,0,141316,0,76767,0,879580,0,758639,0,560168,0,13610,0,784025,1,1320,0,145107,0,290729,0,822613,0,2969,0,1700658,0,3268408,0,3835785,0,4506781,0,670996,0,3241467,0,4023137,0,781670,0,561686,0,38238,0,298595,1,1890,0,7593,0,215370,0,36232,0,77283,0,41052,0,-3600,0,3426,1,7026,0,1946,0,1482,0,27
2007,3,23,9,0,4951,0,75637694,0,9963870,0,22680030,0,141977,0,14169835,1,48645,0,87833,0,10519120,0,484684,0,146489,0,4656477,0,18816800,0,10990613,1,64779,1,19011,0,3433874,0,330626,0,73701,0,1459935,0,75637694,0,14506219,0,10584029,0,11035843,0,2676754,0,13810682,0,1791361,0,21232805,0,648666,0,3182379,0,17882578,0,480819,0,136996065,0,135967810,0,14922,0,143272,0,870061,0,130665548,0,111619602,0,2447419,0,4323317,0,305549,0,185471,0,1759948,0,1664732,0,927904,0,25322,0,1416042,1,13108,0,272420,0,392153,0,1801687,0,7997,0,3502877,0,6330517,0,7238178,0,8479349,0,1241171,0,6315595,0,7615581,0,1299986,0,922328,0,146850,0,487742,1,453,0,2737,0,284546,0,-2337,0,50208,0,52545,0,2592,0,2820,1,228,0,4292,0,3798,0,0
2007,3,23,8,0,8495,0,58323179,0,6971783,0,17008696,0,94338,0,12464478,1,130623,1,8538,0,9494774,0,677567,0,177256,0,2517963,0,14148028,0,8777505,1,49788,1,337,0,2607193,0,48787,0,23176,0,913061,0,58323179,0,10699805,0,7788425,0,8768825,0,2790554,0,11078796,0,1890353,0,15306421,0,419111,0,2689741,0,12680801,0,483231,0,112811185,0,112221441,0,6306,0,65796,0,517642,0,107170307,0,90447349,0,2418770,0,3845426,0,277535,0,154893,0,1812035,0,1410700,0,692639,0,7895,0,1041414,0,0,0,250861,0,438036,0,1024047,0,6793,0,3341913,0,5640878,0,6185429,0,7154672,0,969243,0,5634572,0,6756428,0,1121857,0,565507,0,17908,0,322670,5,,0,21361,0,203568,0,-10313,0,14044,0,24357,1,-4337,1,902,1,5239,1,4272,1,4249,0,0
