YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,EXMT_INTRST_IND,EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,PORTFOLIO_IND,PORTFOLIO,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_OTHR_PORT_INCM_IND,S_OTHR_PORT_INCM,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,BUILT_GN_TX_IND,BUILT_GN_TX,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2004,3,23,5,0,35921,0,12910580,0,2577028,0,1905149,1,40483,0,2232722,0,0,0,0,0,1109672,0,770972,1,144265,0,448767,0,9760953,0,7106906,0,0,0,0,0,864116,0,263666,0,79759,0,60417,0,12910580,0,1305669,0,2311223,0,1146052,0,2663728,0,2463311,0,186890,0,2833708,0,650464,0,550479,0,1764078,1,131314,0,36204933,0,35918904,1,321,0,162154,0,123553,0,34480625,0,23273634,0,1322539,0,2890348,0,329828,0,40920,0,672446,0,887786,0,308646,0,19656,0,844983,0,0,0,135221,0,169175,0,258897,0,39,0,3326509,0,1724308,0,1821908,0,2787140,0,965232,0,1723986,0,2720551,0,996565,0,84775,0,2049,0,26279,1,222,1,-112,1,56336,0,0,1,13147,1,21329,1,8182,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,23,6,0,29509,0,20768438,0,3154775,0,3688892,1,3928,0,4251550,1,1855,1,6731,0,3211736,0,712591,1,67439,0,584609,0,12130176,0,8432470,0,0,0,0,0,943941,0,28916,0,17238,0,438863,0,20768438,0,2279941,0,3380004,0,1954496,0,1752115,0,4486424,0,429771,0,6485687,0,480919,0,748704,0,5465059,1,208996,0,64401371,0,64082795,1,672,0,115883,0,202021,0,61006477,0,45639207,0,2274685,0,3624045,0,366162,0,98546,0,1148906,0,1351158,0,358772,0,1819,0,1151413,0,0,0,252237,0,180277,0,428119,1,326,0,4130806,0,3394894,0,3564843,0,4016953,0,452110,0,3394222,0,3859392,0,465170,0,107849,0,5091,0,50828,0,0,1,809,0,51122,0,0,0,57593,1,73029,1,15436,1,5179,1,5179,0,0,0,1,0,0,0,1
2004,3,23,7,0,34959,0,75593764,0,8114186,0,19271219,0,157283,0,13853324,0,600,1,26253,0,13056030,0,1022457,0,751531,0,4287728,0,24648303,0,15845563,1,10957,1,5083,0,4310311,0,375534,0,112134,0,1985395,0,75593764,0,12063041,0,12857609,0,10610937,0,6845196,0,12933569,0,1716656,0,18566757,0,1254645,0,5672957,0,12496279,0,857124,0,161783917,0,160394197,0,2482,0,178513,0,1208725,0,155941612,0,125523288,0,3926061,0,7014554,0,737549,0,188031,0,2798388,0,2547138,0,944775,0,24415,0,2368837,1,7712,0,455181,0,442805,0,1331660,0,12260,0,7618957,0,5842305,0,6179464,0,8013072,0,1833607,0,5839823,0,7725806,0,1885983,0,287807,0,12487,0,189492,1,2049,0,9794,0,73985,0,0,0,37083,0,66080,0,28997,0,14752,1,21171,1,6419,1,8278,1,464,1,7092
2004,3,23,8,0,4740,0,32343509,0,3836770,0,9331975,0,47963,0,6566391,1,270648,0,2729,0,4750819,0,558758,0,125098,0,1936609,0,8172396,0,5125815,0,0,0,0,0,874896,0,42106,0,16642,0,1064734,0,32343509,0,6842811,0,5181658,0,4263132,0,1094818,0,5465234,0,990574,0,8505282,0,352074,0,1604062,0,6953275,0,404129,0,60774866,0,60292284,0,3474,0,48907,0,430200,0,58134044,0,49127571,0,1225211,0,1855798,0,92928,0,51938,0,742195,0,849872,0,327111,0,8932,0,730356,0,62,0,97596,0,213629,0,970346,0,443,0,1840057,0,2640821,0,3110854,0,3523903,0,413049,0,2637347,0,3111579,0,474232,0,473009,0,12603,0,64491,1,204,0,2494,0,393215,0,1,0,-71,0,8253,0,8325,0,570,0,611,1,41,0,72,0,72,0,0
2004,3,23,9,0,3095,0,46264520,0,5612881,0,14573458,0,64030,0,7780316,0,65319,0,145040,0,6794476,0,421431,0,144948,0,2910804,0,12971072,0,7930741,0,22997,0,7999,0,1781402,0,172021,0,51859,0,922985,0,46264520,0,9762785,0,6364410,0,6889518,0,1741353,0,6993590,0,986547,0,13526317,0,485747,0,1847077,0,11624364,0,430872,0,89019560,0,88278095,0,13321,0,69427,0,658717,0,85687026,0,73738600,0,1360020,0,2812695,0,190797,0,67484,0,1059129,0,1094451,0,388780,0,15886,0,1235784,0,2616,0,163635,0,270903,0,1044452,0,3166,0,2238627,0,3332534,0,3782102,0,4280769,0,498668,0,3319212,0,3855524,0,536312,0,443953,0,14082,0,146114,0,697,0,9630,0,273504,0,-73,0,22107,0,55079,0,32972,0,-3171,0,3663,0,6834,0,3535,0,3045,4,
2004,3,23,10,0,782,0,26809131,0,2904413,0,8076702,0,44977,0,4975373,0,53133,0,76172,0,3494198,0,219119,0,126397,0,2148968,0,6778738,0,3872323,0,22431,0,11760,0,1064766,0,104914,0,27714,0,720581,0,26809131,0,5861999,0,3562960,0,3737252,0,678809,0,4656640,0,798875,0,7512595,0,238154,0,1235124,0,6344876,0,305559,0,47704292,0,47226561,0,7186,0,44208,0,426336,0,45953477,0,40036236,0,541841,0,1491533,0,96230,0,29051,0,532602,0,509549,0,208777,0,17124,0,771539,0,6016,0,102415,0,120915,0,440754,0,1431,0,1047463,0,1750814,0,2113023,0,2334306,0,221283,0,1743628,0,2013943,0,270315,0,342462,0,8555,0,82625,0,2403,0,6533,0,242346,4,,0,10857,0,32876,0,22018,0,16075,0,21891,0,5815,0,1185,0,950,0,0
2004,3,23,11,0,332,0,22267579,0,2426466,0,6630156,0,25818,0,3707337,0,68012,0,55156,0,3305622,0,190928,0,220732,0,2052555,0,5135909,0,2913991,0,17543,0,1361,0,770911,0,137257,0,33155,0,523320,0,22267579,0,5241479,0,2427042,0,2870959,0,245104,0,3752134,0,780260,0,6950601,0,215791,0,909086,0,5977337,0,151613,0,40049537,0,39549838,0,9454,0,37838,0,452408,0,38540960,0,33799744,0,427724,0,1291904,0,59601,0,18213,0,477852,0,323182,0,177262,0,69684,0,581849,0,3240,0,73420,0,76328,0,270170,0,767,0,890021,0,1508577,0,1817084,0,1942247,0,125163,0,1499124,0,1677904,0,178780,0,294700,0,12956,0,85259,0,1239,0,7727,0,187519,4,,0,21697,0,31502,0,9805,0,1563,0,2037,0,475,0,3186,0,3069,0,0
2004,3,23,12,0,177,0,45729430,0,6053758,0,9539398,0,92772,0,7933290,0,53461,0,130528,0,3527703,0,182806,0,472088,0,8284221,0,9808432,0,4800011,0,156326,0,31167,0,2635260,0,338645,0,80109,0,1617572,0,45729430,0,9617023,0,3602648,0,7245803,0,306808,0,8245507,0,2104907,0,14606733,0,215682,0,2156457,0,12753319,0,518725,0,65840491,0,64351657,0,17624,0,51583,0,1419627,0,62591337,0,54709131,0,603102,0,2314718,0,139456,0,111679,0,410994,0,541541,0,467767,0,73323,0,790462,0,14304,0,183457,0,217342,0,329593,0,4323,0,1680145,0,3249154,0,3807641,0,4146442,0,338801,0,3231530,0,3640898,0,409368,0,520753,0,22374,0,187863,0,1187,0,629,0,308669,0,30,0,36417,0,95884,0,59466,0,18942,0,23024,0,4082,0,7358,0,6150,0,113
2004,3,31,1,0,150600,0,295984328,0,28496148,0,69450149,0,1138220,0,63181560,0,829338,0,1351336,0,11803027,0,3443189,0,242071,0,24561302,0,213098696,0,138553039,0,2732874,0,92326,0,4917544,0,10992539,0,3780057,0,4448196,0,295984328,0,38647079,0,26681819,0,23739345,0,16325345,0,52301556,0,9500793,0,128788391,0,7485389,0,20686356,0,108986199,0,8369553,0,597613999,0,591729361,0,124792,0,1032040,0,4727806,0,567206578,0,404652580,0,15705160,0,44290855,0,2926050,0,1201034,0,10278892,0,12006867,0,4780960,0,743067,0,16864417,0,175085,0,4937295,0,2555987,0,8342097,0,197344,0,37548888,0,30407421,0,36956271,0,43361292,0,6405021,0,30282629,0,37331890,0,7049261,0,6466122,0,286265,0,769610,0,146110,0,26703,0,5237407,0,26,0,176624,0,210539,0,33915,0,30896,0,68041,0,37145,0,55936,0,48929,0,0
2004,3,31,2,0,12306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4358158,0,4123152,0,1852,0,203195,0,29959,0,4504455,0,2714153,0,189267,0,327602,0,22406,0,251489,0,92531,0,106810,0,27382,0,26937,0,149217,0,1,0,23698,0,22278,0,40734,0,114319,0,395630,0,-146297,0,1597100,0,2119987,0,522887,0,-148149,0,471906,0,620055,0,1739809,0,7355,0,4962,1,2663,0,3304,0,1721525,0,0,0,170,0,197,0,27,1,5270,1,5270,0,0,0,16776,0,16704,0,0
2004,3,31,3,0,58073,0,1859847,0,435178,0,287706,1,72,0,352125,1,95,1,14,0,61100,0,83140,1,6,1,28148,0,3337358,0,2724459,0,13,0,0,1,38469,0,135687,0,85851,0,-88811,0,1859847,0,336272,0,326380,0,340880,0,1698508,0,1111091,0,304710,0,-2257994,0,458652,0,363722,0,-2673609,1,406759,0,14361749,0,14344382,0,0,0,97790,0,-80423,0,14054226,0,8077646,0,1061848,0,1226219,0,83006,0,38470,0,575837,0,367962,0,113991,0,12424,0,238704,0,0,0,83687,0,9916,0,126322,1,63,0,2038130,0,307523,0,314696,0,818501,0,503805,0,307523,0,811415,0,503892,0,7480,1,79,0,3649,0,0,0,0,0,3751,0,0,1,-307,0,0,1,307,0,0,0,0,0,0,0,1,0,1,0,0
2004,3,31,4,0,20388,0,3188874,0,522573,0,614446,1,5090,0,394845,0,0,0,0,0,64352,0,107518,1,19122,1,75598,0,4594925,0,3374243,0,0,0,0,1,12954,0,251916,0,113254,0,23213,0,3188874,0,567345,0,494078,0,185419,0,895139,0,1054801,1,54969,0,-62877,0,1179595,0,345240,0,-1053887,1,533826,0,13125158,0,12904256,1,47,1,83624,0,137230,0,12786687,0,6226831,0,823630,0,1771447,0,158310,0,25952,0,786511,0,401111,0,93713,0,18964,0,348828,0,0,0,96981,1,9205,0,197864,0,0,0,1827340,0,338471,0,667034,0,1065214,0,398180,0,338423,0,815581,0,477158,0,322205,0,0,0,4003,0,0,0,0,1,318201,0,0,1,2106,1,2106,0,0,1,4299,1,4299,0,0,0,0,0,0,0,0
2004,3,31,5,0,15462,0,5746162,0,876626,0,1569813,0,2,0,962116,0,0,0,0,0,215664,0,192366,0,0,1,175324,0,5966855,0,4480055,0,0,0,0,1,90895,0,272777,0,88993,0,-7224,0,5746162,0,1316097,0,474723,0,284678,0,481768,0,1619879,1,22635,0,1546382,0,417343,0,774356,0,357114,1,2432,0,17807540,0,17702016,0,0,1,8308,0,97215,0,16986104,0,10253496,0,1204370,0,1514740,0,146640,0,24235,0,600657,0,462991,0,134731,0,14161,0,414490,0,0,0,127580,0,50844,0,159558,1,5451,0,1872160,0,821436,0,1172039,0,1497021,0,324983,0,821436,0,1225660,0,404224,0,346863,1,564,0,11241,0,0,1,-1655,1,336714,0,0,1,3740,1,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,3,31,6,0,12966,0,9255969,0,1875507,0,2120911,1,8235,0,1769579,0,0,1,4922,0,446064,0,236803,0,0,0,181471,0,9266009,0,7147010,0,0,0,0,0,173812,0,1176498,0,876280,0,35918,0,9255969,0,1609396,0,1016884,0,443310,0,1463767,0,2482767,0,326203,0,1913643,0,482141,0,2315604,0,-704006,0,180097,0,24186643,0,23986079,1,80,1,116247,0,84236,0,22917820,0,14120980,0,1111338,0,2245791,0,218238,0,51907,0,767642,0,588801,0,297957,0,22213,0,602105,0,0,0,161142,0,106505,0,270721,0,0,0,2352480,0,1268823,0,1505957,0,2004058,0,498100,0,1268743,0,1765758,0,497015,0,229869,1,1255,0,9550,0,0,1,-12437,1,231502,0,0,1,6583,1,6583,0,0,1,762,1,762,0,0,1,12214,1,12214,0,0
2004,3,31,7,0,21621,0,49941134,0,5791536,0,13257156,0,107517,0,10442853,0,268,1,2305,0,1942849,0,814243,1,3698,0,2986905,0,41195051,0,28542126,1,58111,0,920,0,975804,0,1597225,0,590334,0,114026,0,49941134,0,7357215,0,5780678,0,3957342,0,5197040,0,10524470,0,1101048,0,16023341,0,1254854,0,6763563,0,9596139,0,1591216,0,117826279,0,116739195,0,9786,0,131557,0,945741,0,112676651,0,76890980,0,4305593,0,10019630,0,739803,0,235470,0,2647874,0,2941858,0,1080056,0,95091,0,3204241,0,0,0,658359,0,411758,0,1726982,0,7055,0,7711901,0,5149628,0,5629564,0,7430628,0,1801065,0,5139842,0,7005437,0,1865595,0,472937,0,21273,0,114893,0,2985,0,426,0,333360,0,0,0,10011,0,32033,1,22022,1,6773,1,6773,0,0,1,1216,1,1171,0,0
2004,3,31,8,0,4434,0,30435644,0,3499656,0,7550175,0,77311,0,6853374,0,7251,0,16601,0,1046602,0,681458,1,36783,0,1992592,0,22492147,0,15048420,0,1319,0,660,0,369809,0,1086055,0,383828,0,312039,0,30435644,0,3620648,0,2888905,0,1975155,0,1866513,0,4618685,0,229932,0,15235806,0,995324,0,1275924,0,13705670,0,741111,0,65266716,0,64601677,0,8587,0,111305,0,545146,0,61380917,0,44435381,0,1790394,0,5221704,0,293005,0,68782,0,1122492,0,1266468,0,438148,0,80609,0,1749841,0,0,0,510888,0,256476,0,822183,0,2968,0,3321577,0,3885799,0,5197014,0,5590088,0,393074,0,3877212,0,4317280,0,440068,0,1281683,0,7642,0,77101,0,4352,0,-705,0,1193293,0,0,0,29454,0,29677,1,223,0,8666,0,8735,0,69,1,3023,1,3023,0,0
2004,3,31,9,0,3469,0,53150436,0,4895352,0,13605379,0,234780,0,12935988,0,139476,0,168294,0,2053892,0,526026,0,66922,0,3154127,0,37421912,0,23828270,0,47218,0,8854,0,818961,0,1120035,0,427312,0,696071,0,53150436,0,7594207,0,6242040,0,4399789,0,2048660,0,7774546,0,792050,0,24299144,0,1056885,0,2387133,0,22319295,0,1464169,0,106181916,0,105349520,0,17205,0,82102,0,733090,0,100907893,0,75136854,0,2303331,0,7286712,0,359558,0,170211,0,1463589,0,2062903,0,758708,0,95197,0,3037702,0,7502,0,687532,0,425250,0,1543067,0,26019,0,5543759,0,5274023,0,5675050,0,6484307,0,809257,0,5256818,0,6143497,0,886679,0,373229,0,29729,0,126452,0,9222,0,6009,0,201817,4,,0,39131,0,41727,0,2595,0,5871,0,9197,0,3326,0,4323,0,2422,0,0
2004,3,31,10,0,1105,0,37628299,0,2928607,0,9135998,0,193059,0,8783266,0,189733,0,205216,0,1630566,0,248183,0,64940,0,2826348,0,25982534,0,16230258,0,54199,0,2115,0,635929,0,1021833,0,350955,0,697333,0,37628299,0,4691024,0,3549505,0,3091805,0,1111303,0,5760672,0,972002,0,18451989,0,509284,0,1762765,0,17044477,0,864537,0,68855200,0,68441612,0,16261,0,45938,0,351389,0,65147664,0,48604448,0,1164318,0,4808173,0,256353,0,111459,0,848184,0,1211393,0,472066,0,78991,0,2105554,0,4748,0,571529,0,326889,0,1027342,0,5244,0,3550973,0,3707536,0,4024095,0,4498040,0,473945,0,3691274,0,4207295,0,516021,0,307822,0,27293,0,96871,0,18040,0,3702,0,161871,0,45,0,14830,0,18284,0,3455,0,10170,0,12831,0,2661,0,4310,0,2497,0,0
2004,3,31,11,0,467,0,32012647,0,2392606,0,7270747,0,174897,0,7526167,0,39508,0,288985,0,1315724,0,231733,0,31264,0,3048891,0,21131245,0,13047487,0,108207,0,14997,0,604275,0,1011279,0,222167,0,471566,0,32012647,0,3901879,0,2726199,0,2813459,0,638357,0,5002547,0,625307,0,16304899,0,391295,0,1351506,0,15270845,0,708747,0,58100040,0,57643023,0,21526,0,33894,0,401596,0,55170813,0,41898115,0,855882,0,3529045,0,204634,0,77732,0,533346,0,973910,0,424900,0,87489,0,1667919,0,11446,0,776024,0,349254,0,888592,0,9027,0,2883498,0,2929226,0,3237040,0,3595710,0,358670,0,2907700,0,3322215,0,414515,0,299477,0,46326,0,87738,0,19693,0,3734,0,141987,0,0,0,28322,0,29362,0,1040,0,1541,0,2607,0,1066,0,6349,0,5968,0,0
2004,3,31,12,0,308,0,72765316,0,5278508,0,14037819,0,337255,0,13161246,0,453007,0,664998,0,3026215,0,321719,0,19334,0,10091898,0,41710661,0,24130711,0,2463807,0,64780,0,1196635,0,3319234,0,641082,0,2194063,0,72765316,0,7652998,0,3182427,0,6247508,0,924291,0,12352097,0,5071936,0,37334058,0,740015,0,3346542,0,35124161,0,1876660,0,107544602,0,105894448,0,49447,0,118080,0,1482627,0,100673349,0,76293696,0,895189,0,6339791,0,444098,0,145327,0,840230,0,1622661,0,939306,0,210991,0,3345815,0,151389,0,1239874,0,587613,0,1538731,0,27200,0,6051438,0,6871253,0,7936683,0,8257737,0,321054,0,6821806,0,7245845,0,424039,0,1084749,0,144750,0,233152,0,89156,0,24325,0,593385,0,-19,0,42584,0,46830,0,4246,0,-12457,0,17566,0,30023,0,7725,0,4929,0,0
2004,3,41,1,0,599410,0,559857577,0,56435895,0,114452956,0,1790481,0,217756346,0,282788,0,1263079,0,21768485,0,6956078,0,930796,0,27670953,0,188818932,0,109737278,0,186021,0,95687,0,11116056,0,21154751,0,6108696,0,8796581,0,559857577,0,101317753,0,122227885,0,41307700,0,40656454,0,79663885,0,8441014,0,166242885,0,18794162,0,36027364,0,119552552,0,8131193,0,1978293116,0,1956729669,0,97858,0,1346674,0,20118915,0,1932251719,0,1559991556,0,31809104,0,126327720,0,6782195,0,2713392,0,31564920,0,23808074,0,9266207,0,1449282,0,17141469,0,20163,0,18473516,0,3296837,0,9712976,0,364787,0,89529519,0,46041398,0,55187797,0,66658271,0,11470474,0,45943540,0,58073896,0,12130356,0,8693051,0,1125351,0,1484657,0,251346,0,64052,0,5767075,1,569,0,433591,0,502292,0,68701,0,117615,0,193691,0,76076,0,63623,0,41581,1,595
2004,3,41,2,0,69104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15191951,0,14629699,0,3085,0,130285,0,428882,0,15055418,0,10776552,0,429383,0,1051956,0,98428,0,185871,0,445071,0,257679,0,82443,0,18922,0,108263,0,0,0,171780,0,12191,0,79890,0,13395,0,1323593,0,136533,0,1446729,0,2305970,0,859241,0,133448,0,969976,0,836528,0,1314482,1,893670,0,48635,0,104,1,-186,0,372259,0,0,1,-1312,0,1015,1,2326,0,111,0,111,0,0,0,2449,0,1909,0,22
2004,3,41,3,0,241417,0,8253314,0,2007971,0,651752,1,5896,0,2535956,0,0,1,3539,0,172729,0,418013,1,15651,0,42243,0,7055679,0,5310759,1,27437,1,28,1,46981,0,996292,0,545842,0,141596,0,8253314,0,1088475,0,934212,0,1058897,0,6760345,0,1626739,0,56120,0,-3271474,0,2478872,0,2271206,0,-7689016,0,332536,0,57279571,0,56772575,1,154,0,30040,0,476803,0,55035838,0,33003111,0,3682831,0,4504678,0,336989,0,88278,0,3161634,0,1107612,0,255618,0,66822,0,660558,1,426,0,716845,0,140245,0,159770,1,66827,0,7083594,0,2243734,0,2337144,0,3845918,0,1508775,0,2243580,0,3760540,0,1516960,0,91231,1,978,0,8957,1,73689,1,-749,1,8356,0,0,1,344,1,2990,1,2646,1,1989,1,1989,0,0,0,0,0,0,0,0
2004,3,41,4,0,107333,0,16760525,0,3052971,0,2036260,1,423,0,6009900,1,2599,1,1513,0,464317,0,583192,1,232,0,210314,0,9193001,0,6305622,0,0,0,0,0,129277,0,1423487,0,567470,0,526977,0,16760525,0,2883021,0,1373924,0,1325576,0,4730827,0,3875492,0,191589,0,2380097,0,1919695,0,3499026,0,-2813448,0,225176,0,81867795,0,81269184,0,0,1,15636,0,582974,0,80326648,0,56402626,0,3467285,0,5787664,0,441402,0,117890,0,3091030,0,1522615,0,416131,0,98252,0,688484,5,,0,871039,0,152255,0,245389,1,8200,0,7016385,0,1541146,0,1612179,0,2930170,0,1317992,0,1541146,0,2896189,0,1355043,0,75639,1,2292,0,9133,0,0,1,209,1,64005,0,0,1,-6267,1,16498,1,22765,1,1661,1,1661,0,0,1,304,0,0,1,304
2004,3,41,5,0,68190,0,24070996,0,3393548,0,3407412,1,11113,0,8795907,1,13556,0,0,0,614106,0,850760,1,5331,0,628664,0,11510991,0,7197544,1,7117,1,1068,0,479262,0,2254538,0,796310,0,115839,0,24070996,0,4965143,0,1582941,0,1592573,0,5230838,0,4614692,0,296679,0,5788130,0,1588022,0,3633612,0,734535,1,168039,0,107048172,0,106399338,0,0,0,89493,0,559340,0,104879947,0,81104811,0,2800937,0,6549921,0,423296,0,67844,0,3092216,0,1791843,0,556720,0,208814,0,737478,1,3551,0,916164,0,82997,0,228006,0,31,0,6315317,0,2168225,0,2342799,0,3668901,0,1326102,0,2168225,0,3567204,0,1398979,0,110125,0,3779,0,40974,0,0,1,1039,1,64333,0,0,0,63025,1,65112,1,2086,1,1423,1,1423,0,0,1,148,1,148,0,0
2004,3,41,6,0,43172,0,29464020,0,3880473,0,4762028,0,121666,0,10358934,0,0,1,79692,0,669249,0,567547,1,136894,0,692836,0,14722186,0,9218747,0,0,0,0,0,860337,0,1912551,0,646912,0,808617,0,29464020,0,5573461,0,2609636,0,1388157,0,4117789,0,6998448,0,689813,0,8086717,0,2086912,0,5275382,0,1350848,0,626425,0,104738866,0,103902960,1,2985,0,42454,0,790467,0,102424519,0,74768591,0,3491571,0,9018052,0,513370,0,141670,0,2486953,0,1734225,0,625308,0,106273,0,954401,0,0,0,928180,0,224490,0,442601,1,3745,0,6985089,0,2314346,0,1984727,0,3580505,0,1595777,0,2311362,0,3475896,0,1164534,0,-349710,0,8427,0,57966,1,48,1,99,0,-416250,0,0,1,18765,1,19360,1,595,1,4310,1,4893,1,584,1,281,1,281,0,0
2004,3,41,7,0,48643,0,106957170,0,12031111,0,22591420,0,209293,0,41481331,1,51186,1,81233,0,4828314,0,1929678,1,370938,0,3559928,0,36430698,0,21493746,0,0,0,0,0,2423406,0,2920652,0,980923,0,941238,0,106957170,0,22107199,0,17339358,0,8043037,0,7650633,0,16898158,0,2013832,0,32904953,0,3518668,0,7398317,0,23513017,0,1525050,0,373239776,0,369833848,0,4321,0,134232,0,3267374,0,363703500,0,291790712,0,7049280,0,24521705,0,1273023,0,635020,0,5748990,0,4167800,0,1880237,0,187810,0,2616932,0,232,0,3230069,0,747500,0,2005136,0,47530,0,17801522,0,9536276,0,11380853,0,13257767,0,1876913,0,9531955,0,11622726,0,2090771,0,1730417,0,36702,0,214201,1,16055,0,18783,0,1444667,1,9,0,56489,0,73801,0,17312,0,61993,0,63898,1,1905,1,2362,1,2362,0,0
2004,3,41,8,0,11915,0,83469991,0,8024306,0,18557917,0,238231,0,38362893,1,23961,1,132455,0,3221043,0,592967,1,43336,0,1942169,0,23363975,0,14294798,0,0,0,0,0,1343336,0,2402807,0,560378,0,552229,0,83469991,0,15006663,0,26995370,0,4688455,0,3135512,0,8818590,0,747702,0,24077700,0,2501103,0,4495204,0,18426890,0,1345497,0,309731088,0,306381752,0,8364,0,72051,0,3268921,0,303850133,0,253471181,0,3444848,0,18288597,0,928188,0,398076,0,3654162,0,3997113,0,1436352,0,140277,0,2158385,0,0,0,2870590,0,505235,0,1403332,0,19595,0,11134203,0,5880956,0,6314056,0,7265183,0,951128,0,5872592,0,6960269,0,1087677,0,391368,0,29537,0,167293,1,9404,0,1161,0,183973,0,0,0,40713,0,44501,0,3787,0,9382,0,9409,0,27,0,9312,1,4890,0,0
