asset_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
EI50,557.283276450512,512.8111888111888,551.0031347962382,638.8888888888888,746.6666666666666,821.124183006536,917.2288930581614,834.9162011173183,808.5716723549488,925.3987730061349,1009.659606656581,1001.658394160584,993.8188775510205,1259.9264705882351,1389.3241706161136,1449.1380908248377,1550.1556101556105,1911.8163538873994,2443.7327443401437,2855.454545454545,2700.4549632352946,2931.6776586974447,2618.8836812952704,2329.9837000814996,2805.110497237569,2898.0700826446287,3160.17756097561,3184.639512508017,3612.2146212566054,3611.2801972062443,3115.810885101704,2858.383098591549,2809.766489361702,3423.1541558134027,3866.651559865093,4189.270239452679,4353.85546875,4593.481921743437,4833.188560942041,4670.062943011057,5098.099893730075,4959.639040505602,5404.050046627292,5900.025137952177,6416.896551724139,7453.5326253838275,8038.397932816537,8249.35445611657,7948.766977678044,6649.342129071169,6748.0145556690495,7380.428313796212,8311.296006503404,8484.109589041096,8919.972645781352
EI60,437.67235494880543,413.90559440559434,418.02507836990594,417.99999999999994,459.28682170542635,494.22222222222223,574.9493433395872,573.8826815642458,542.0238907849829,568.1595092024539,630.0045385779123,598.1430656934307,604.2244897959184,742.4632352941176,782.8265402843601,786.1214087117701,814.1212121212124,974.8109919571045,1072.7774710104914,1226.400285578296,1188.3805147058824,1368.9200329760924,1306.9791222837664,1309.7066014669927,1587.9834254143643,1530.825785123967,1460.2731707317073,1658.3457344451567,1770.069876688197,1833.4417967680085,1589.2001099505221,1476.7943661971829,1449.027925531915,1554.2585839450628,1757.8741568296798,1866.602052451539,1917.94921875,2054.266963843487,2112.774430341031,2284.688403742557,2673.7829436769393,2603.9719908072393,2514.4317687286293,2577.6430104230535,2960.689655172414,3305.380117707267,3847.006107587503,4228.080311758726,4038.250147631983,3365.205518697225,3512.41062308478,3668.7364743011717,3938.7894522914335,4342.221232876712,4367.6362628222905
ET11,215.11945392491467,217.85664335664333,277.36677115987465,295.99999999999994,301.92248062015506,361.83006535947715,403.70919324577864,352.34636871508377,408.098976109215,485.88957055214723,438.0635400907716,511.4277372262774,626.140306122449,754.7794117647059,712.1943127962085,571.6311399443929,730.7403767403769,944.1836461126005,1209.4422970734402,1327.5621132793906,935.3161764705884,1020.3524319868096,935.1086493395824,1049.5110024449878,1416.7127071823202,1541.298181818182,1338.169756097561,1392.2164849262344,1602.7284204345272,1363.218844152287,1039.096756459593,1032.0954929577463,1026.894414893617,1586.6412502959981,2771.7438870151773,3026.221208665906,3942.10546875,5025.611688954928,4954.842024774431,5560.483130138928,5413.197927736451,4796.104567652974,4667.816288467517,5236.328939301043,6982.112068965518,8213.81038894575,8925.607235142119,8136.31593810008,4634.042990433447,286.1485223160434,3779.3092441266595,6049.8568530207385,7103.860684889747,9083.63698630137,10799.004897883746
ET12,363.5631399317406,368.30769230769226,469.8119122257053,501.7777777777777,509.2093023255814,611.7647058823529,682.1500938086303,595.9776536312849,691.9453924914676,827.1165644171779,748.9349470499244,877.9445255474452,1072.7882653061224,1294.8529411764705,1223.7327014218008,989.6385542168674,1260.4733824733828,1624.5254691689008,2074.4892324682496,2277.885292717753,1614.1116727941178,1761.0779060181371,1617.5713677034512,1812.9176854115728,2445.441988950276,2665.291239669422,2333.430243902439,2440.3957665169974,2380.6926012918375,2374.1046288688026,1594.2072567344694,1345.277746478873,1707.2106382978723,2396.207909069382,2808.9049325463748,3097.069555302166,2697.15234375,2520.68598315998,3123.9730845695067,3539.1437482279553,3156.9760892667373,2374.1397586900316,2633.3751942803856,2617.6610974862047,3696.336206896552,4527.055271238484,4918.826638477801,3858.0537670846043,3151.4739577182,2489.45310615199,3078.1894790602655,3952.474075743913,4710.498628188192,5108.733561643836,5962.070788282045
ET20,739.5153583617747,667.2272727272726,846.8025078369906,806.6666666666665,831.5348837209302,997.6470588235294,904.1801125703564,829.4413407821229,1058.7508532423208,1082.5766871165645,836.9319213313163,1245.810218978102,1268.9438775510205,1455.330882352941,1220.5450236966824,1323.290083410565,1677.8738738738743,2114.4034852546915,2456.6537824406405,2314.762018086625,1765.2890625000002,2253.5552349546583,2122.7183638687684,2720.9698451507743,3015.607734806629,2619.557355371901,2410.1697560975613,2202.0811417575364,3076.999706400469,2481.702547247329,2394.6679494227596,2858.2723943661967,2838.7364361702125,3393.287710158655,4473.428752107926,3828.0615735461797,3896.2265625,3752.0108964834076,3654.72946933782,4288.603345619506,4047.451912858661,4123.607296753807,4525.555486478085,3789.763182096873,4073.0172413793107,4817.347876151483,5328.504815597838,5550.786174178244,3858.510216133223,1436.5983112183353,3944.27860061287,4436.59265103697,6584.109236866172,6715.565068493151,6468.063210424177
ET30,175.47440273037543,179.74825174825173,171.3793103448276,108.2222222222222,182.32558139534885,268.1307189542484,364.56285178236396,486.67597765363126,681.9010238907849,506.50306748466255,464.96217851739794,255.52116788321166,346.6683673469388,549.6323529411765,409.5327014218009,394.6895273401297,389.7723177723179,544.7520107238606,703.202650469354,1145.0057115659208,1179.8147977941178,1161.9435284418798,994.5036216446528,973.8630806845965,885.9116022099446,919.0522314049588,1129.9141463414635,1258.9493264913403,1386.364944216089,1073.9742536291426,1303.4513468938976,1403.7295774647885,1455.5010638297872,1438.7312337201042,970.4405564924115,1349.33409350057,1266.78515625,1525.445765230312,2036.5187337513385,2998.464417351857,3367.576780021254,3909.0745475438093,3197.0851725209823,2397.3099325567136,2879.094827586207,2817.829068577277,2660.091613812544,3564.0760194284426,3846.2062123538444,2572.213661037394,3602.4502042900917,3828.3678990081153,4068.904582867595,4522.5698630136985,5246.4652065428345
ET40,101.81569965870307,86.79020979020979,90.84639498432603,80.22222222222221,91.81395348837209,102.06535947712419,105.99624765478424,108.5195530726257,140.43515358361773,157.54601226993864,170.61422087745842,166.1080291970803,199.5969387755102,309.00735294117646,262.73175355450235,389.545875810936,375.87551187551196,398.95308310991953,428.54776366648264,533.7158495954307,519.9540441176472,688.0152514427041,453.28504473796335,268.09290953545235,236.3259668508287,171.53520661157026,192.96,246.55099422706857,222.61274221961241,198.4880854560394,176.8433205057724,176.90535211267604,122.98962765957447,232.367511247928,202.14713322091063,188.4287343215507,238.67578125,282.62010896483406,296.65453433246677,306.1275871845761,370.5587141339001,364.241022694628,472.05284426484303,531.0576333537707,624.1810344827587,618.579580348004,571.5010570824523,770.1880718400542,943.72977441833,884.9914053075995,762.1782431052094,684.7317403065824,763.2002845239305,995.0438356164383,1013.3348119397469
ET50,200.0273037542662,134.15034965034963,204.95297805642633,217.1111111111111,303.2248062015504,357.43790849673206,401.3001876172608,346.87150837988827,241.2508532423208,330.0,280.89863842662635,303.1182481751825,278.38520408163265,334.00735294117646,396.781990521327,479.73123262279887,391.4266994266995,462.9195710455764,643.5670900055218,950.821513564969,834.6314338235295,545.4967023907667,317.69066893907114,207.1312143439283,308.2872928176795,263.40066115702484,228.64975609756098,183.6305323925593,305.9362889019377,442.1539304300191,390.1022539857064,353.1464788732394,310.07393617021273,367.6964243428842,509.39734401349074,556.4971493728619,557.9296875,612.5210500247647,698.3306315950452,780.4479727814005,763.3873538788523,614.6992243608158,586.0351258936898,550.1857755977928,633.4913793103449,906.5300665301944,1074.5090439276485,1177.2043375127075,1188.0340144088816,815.50376960193,746.3253319713994,990.2953110910729,1502.1738644446702,1727.96301369863,2120.7991867664728
EO12,284.94880546075086,270.062937062937,283.9498432601881,325.33333333333326,347.93798449612405,371.8692810457516,410.13320825515945,410.02793296089385,382.6160409556314,430.85889570552143,436.3343419062028,402.93722627737225,497.0,584.5588235294117,554.9914691943127,548.141797961075,592.4340704340706,785.1447721179625,1001.8774157923799,1187.364112327463,1224.4466911764707,1395.9707337180546,1470.6774605879846,1549.5354523227384,1851.9337016574582,1925.8604958677688,2020.1970731707318,2302.267799871712,2420.8267762771575,2721.75951794029,2257.0852116547553,1972.085070422535,2082.5465425531916,2186.595784986976,2352.0031618887015,2444.4287343215506,2508.15234375,2975.4977711738484,3298.555742468268,3569.2974199036003,3966.0810308182786,3960.8661304222924,4148.50854833696,4288.353310852238,4643.534482758621,5130.150844421699,5198.0479210711765,5025.6873376256635,4860.969410653123,3783.6928528347403,3586.9688457609805,3795.0484670874657,4099.158418859872,4266.575342465753,4528.7733111542375
EO30,250.259385665529,239.00349650349648,255.86206896551724,329.5555555555555,335.5658914728682,376.26143790849676,404.31144465290805,436.62011173184356,384.10409556313994,436.38036809815947,545.6580937972769,547.4627737226277,592.8137755102041,798.1617647058823,815.20663507109,1020.6719184430027,983.0335790335793,1041.3297587131367,1223.688569850911,1422.9100428367442,1167.4921875000002,1287.7679307502062,931.1972731146144,759.3887530562347,791.2983425414363,654.9887603305785,637.5785365853659,611.7867222578575,829.763652378156,1060.608052588332,1005.0709180868608,804.9304225352112,690.3973404255319,822.0383613544873,928.2426222596965,937.4275940706954,963.24609375,1011.0004952947003,1053.039914359994,771.1618939608732,829.9829968119022,1021.4388106865844,1224.6583773702207,1377.1003985285101,1573.3189655172414,1757.369754350051,1687.6180408738546,1737.3528747317293,2084.1967639069326,2242.732961399276,2054.0666496424924,2147.419972948602,2702.636622294482,3265.4013698630138,3365.469365123372
EO21,104.06825938566553,121.59440559440559,135.17241379310346,168.2222222222222,197.73643410852713,197.22875816993465,251.74108818011257,230.53072625698323,225.62627986348122,195.6441717791411,224.98789712556734,207.34598540145984,275.8494897959184,376.8382352941176,326.6530805687203,444.5829471733086,478.4471744471746,468.34316353887397,554.6107123136388,694.8438838648262,575.8566176470589,661.7374278647981,446.6212185769067,412.46128769356153,468.6464088397789,313.1114049586777,252.9658536585366,283.4121231558691,419.25631238990013,414.3522322651328,411.9516217702034,364.7704225352112,303.8130319148936,363.75799194885155,447.16378583473863,425.30444697833514,387.17578125,604.7473997028231,599.4806545343325,418.4995747093847,535.3347502656749,536.1618787704683,751.2412185265775,818.23145309626,978.3620689655173,1055.905194472876,949.557199906037,998.9811363379646,1043.9376402503838,1070.1616405307598,888.2584269662921,924.0047339945896,1460.1021237679097,1865.1554794520548,1980.8934479253307
