asset_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
EI50,14620.08666320706,14987.773584905659,15521.036818851253,16255.450777202073,17438.21698532681,19207.10350515464,21669.52666666667,23556.366644159356,25724.173966309343,28269.315745626216,31255.94326241135,33316.0274556213,34756.58800263678,37665.0376651548,45908.07354116707,55528.27478358,61230.66018927445,69584.15208613728,79605.93978388997,93637.5189102293,110097.01817650921,119990.36126921819,125435.78072720538,127635.94133492965,132482.4921537412,142624.57163616794,154821.2524049473,167809.30423782414,178787.30636793535,188155.20842388942,201830.41366505757,206532.3190315043,212137.72408914042,221554.74436118678,233258.8578764049,248960.0002027575,261564.78041944528,272724.4413328388,285747.9651963247,295094.0788554503,306463.54588457895,313260.54643021413,317933.15131462633,326482.9354064593,344573.8564566128,364291.8350440877,388218.72619047615,411635.90385896893,434536.56449751934,431820.98375063477,437947.53663859115,455428.03247431177,473138.0749877184,481378.95977752155,493791.166843298
EI60,13998.227296315517,14349.931667516572,14965.519882179677,15263.158737635422,16185.574922187638,17211.0606185567,19291.25851851852,21716.586765698856,23715.40796324656,25043.83004720911,27482.099290780145,28709.490650887572,29809.374642935618,32356.75645829225,39589.92805755396,47730.06450712091,52128.29350157729,58343.91520861373,63424.09155206287,70907.1242913952,83197.40674501787,91184.94419365392,97374.75424408914,101206.95600119725,108081.63725267227,114178.7768568353,120816.13406626965,127095.87286527513,135005.7852256554,146674.66421803008,157830.46610554113,162751.31697687533,167561.62528003773,172440.46302603692,180557.8988473554,192375.3199513382,197743.1413936407,204064.57733679528,210253.71400714986,220298.52348618215,232022.61494796592,237954.45965145397,238874.49617356603,242978.14328567142,253186.4767268511,267794.68505539227,292733.42391947896,315188.4591385473,332761.7914887889,341260.14112729975,353658.93229326187,370039.52248292026,379013.53112499125,387834.9205894323,396412.43157843244
ET11,3334.8806434872863,3367.563488016318,3621.8792341678945,3858.65944418276,4091.7598932859046,4552.270515463918,5172.810740740741,5549.013504388927,6197.960490045943,7068.516523188004,7573.106382978724,8369.589585798816,9622.286090969017,10938.662985604416,12342.126298960831,13512.180396537278,15250.654384858044,17753.36204576043,20962.240962671905,24149.980201370672,25922.689174392286,28108.215897939157,29706.00012346441,30835.45645016462,33514.31805776666,36739.277933261576,38287.3058482211,39496.57811511701,41763.22997107571,42803.27414587499,43261.69059702109,43664.37353960196,44123.29324372126,48713.14505752346,59963.10237351431,71776.99726277373,88399.03817531653,107082.51944238378,123521.73628386566,141210.33280241428,152356.31914222642,152994.20493688353,149501.15778041573,150475.7800219978,162195.93837999008,175466.26931946643,190183.73145563732,199393.50948082632,180827.6440906119,154775.0258583649,149376.9590735069,162518.9229994322,178124.6583970805,199972.82654480092,229107.91929303962
ET12,5690.727555786197,5748.890362060173,6179.840942562592,6580.222326895902,6980.646509559804,7764.868453608247,8804.553333333333,9448.003713706956,10565.116998468608,12069.048597611774,12971.347517730497,14370.262248520708,16548.704021094265,18825.34332478801,21274.98001598721,23391.41440938285,26452.94738170347,30799.834454912518,36343.304518664045,41848.183095016495,45043.61829330607,48954.123388943415,51862.454225569476,53892.134091589345,58546.896975210366,64162.97395048439,67018.14399144908,69334.85135989879,73554.02084385474,74409.60184299748,73690.09803193466,71307.009709129,73062.45041858271,78781.47593097184,86337.30884412366,95506.11161800487,96881.60162365904,97555.36433605342,105691.95166484476,113608.95297174952,116489.21633554083,110884.96591199469,107910.83908771753,104356.18608139186,110645.07063584091,119250.48347275605,130729.89679015477,132328.67892409282,131516.79175800932,123605.2207335651,122287.73317381318,128800.61126069198,137038.6064285213,145234.07922403852,156699.76332480065
ET20,7617.965230928906,7634.453850076491,8129.089837997055,8380.371172868583,8660.534459759892,9226.88907216495,9838.650370370371,10447.544564483458,11780.928330781011,12950.237989447376,13433.645390070922,14163.369940828401,15234.288727752142,16815.40386511536,19204.636290967224,21112.580843339845,24099.99848580442,28962.05248990579,34557.749214145384,38839.56967594551,41155.50032849112,45875.022047759245,47572.60497561578,53626.4172403472,62010.26006367978,67704.31856835308,73604.14506031455,74079.16508538899,78804.07474404297,79506.32117708425,82246.17815736272,88724.93304326806,94752.51031717958,103590.27683166818,118474.62346942439,124842.47151257098,130884.45085532039,131669.6646575173,132215.89517534792,137235.13175175345,138981.7105014191,137614.4749833904,135066.18404768518,128332.05199480052,126311.93307934406,129006.43906850554,133740.1438298232,137472.21112255406,131396.281816084,116075.72696379048,115510.30717840735,123540.77072000293,141160.2220857604,152822.372074883,161896.938434448
ET30,2471.6466009340947,2949.640999490056,3531.4462444771725,3619.3509185115404,4015.9582036460647,4776.190515463918,5985.204814814815,7704.27346387576,10246.202756508423,12270.14662593724,14015.886524822696,14456.202130177515,15381.132937815864,17482.726089528693,20140.687450039968,22268.079726333424,25075.021829652997,27983.304172274562,31804.444007858547,38951.45020729334,46914.285787283734,54937.00647693818,59681.80208654855,62372.11014666267,64697.763929952234,67588.45312163616,71262.9723621927,73842.94750158126,79603.90064735319,84043.77662348952,92258.6835829517,100065.5877850294,106884.83787289234,112449.05483651225,114824.06179755108,121835.49036901866,125854.01401372379,128368.44637116717,135022.97403019472,151914.11350490403,175297.65436770735,195060.86206367865,203534.39845427222,212844.98240175983,226974.85222082873,234700.82251865248,242620.58794299245,251807.64415096625,270060.3036229376,260958.9522284286,268587.2460949464,281753.4346026338,291566.8719910169,302604.20158719394,317684.9738802928
ET40,4973.371043072133,4931.183069862314,5055.128129602357,5068.158266603862,5194.329924410849,5319.446597938145,5580.558148148149,5905.880823767725,6394.821133231241,7062.9744515412385,7734.354609929078,8256.594556213018,9065.235772357722,10491.389666732399,13156.674660271783,14838.953644233452,16750.25640378549,19169.71601615074,21527.977504911592,24955.03358998223,28489.760347470612,34499.634412823034,35798.61621087721,37261.047590541755,37927.326245167154,37710.89246501615,37816.58069934341,37431.337760910814,38121.15072769845,38610.87868382161,38691.5284482403,38515.93779711546,38103.84082065794,39003.11364668483,38822.38450213652,38753.8096107056,39629.42273122644,40009.94417655787,40364.271043223926,41063.672842093496,42658.70923998738,43372.21812234885,45161.63185411562,47369.887211278874,49335.58863200739,51475.82075514357,54198.5871394739,56635.21257648271,60774.15420560748,63102.41283543612,65218.59532924962,67345.7672216422,67048.05744262756,70061.48155056637,72983.08276131934
ET50,12316.124026984951,12274.678225395206,12205.413843888073,12285.520489872823,12625.192530013339,13256.679587628867,14136.277037037038,15056.364956110738,15738.614701378256,17250.885587336852,18075.687943262412,19033.296568047335,20938.867062184134,21830.286531256163,28226.219024780177,34057.06311086288,36934.04542586751,40322.00403768506,44464.62278978389,50467.848379727555,58067.345645667556,61566.533464180575,60869.747762207546,59920.790182580065,58747.862633613826,57638.921689989234,55371.224919835084,53473.33965844402,55282.03553555851,57729.2021646527,58868.87803771094,58472.8387317702,57391.84294304917,58673.992204056914,61218.93626342059,65850.67477696676,66468.38329950711,66441.0824987636,68216.89284131535,70852.86780115684,72804.58467360454,72300.65641130475,71885.5770717046,73310.7399260074,80950.6188030952,87855.30300700881,94453.05121373593,98050.34373296177,101463.59322718358,98402.35467364556,97847.5519525268,101419.31873546165,108656.16436241141,114098.72742996676,123930.56711721257
EO12,5981.730669434354,6136.583375828658,6391.104565537556,6740.269430051813,7169.767896843041,7709.465567010309,8584.40074074074,9467.525995948685,10352.507503828485,11505.340738683699,12286.638297872341,12800.267928994082,13811.336409580312,15884.979688424373,19553.157474020783,20294.001954761236,22104.826750788645,25354.434724091523,29185.68359528487,33103.665623149165,38130.140083217746,42712.74582924436,47120.482498919686,51592.53516911104,57576.661132590394,64682.71324004306,71338.52084287677,79176.14168247943,87559.71314448373,96475.93779883509,104270.84420514091,107029.73652405124,111494.53319184059,116702.78837420527,123016.64077704765,131173.8090024331,137276.26568087368,145172.31488006926,153347.26995006946,164008.27339536702,176191.91674550614,184145.41830633208,190709.9837597555,195953.8314168583,209409.17910977546,220234.08880850102,230645.3111731371,236972.95468589084,254036.60839967694,243361.94230694114,239170.0718415008,244791.3089730205,243934.67643343392,243752.0672013837,246964.08533742029
EO30,6520.8759730150505,6642.171341152472,6864.547864506628,7233.366933584551,7688.12894619831,8378.917113402062,9195.246666666666,10083.649223497638,10786.388361408883,11766.60983060261,13107.17730496454,14218.27597633136,15124.953636563392,17834.325971208833,23218.225419664268,27145.78064786372,30661.663848580443,34456.79407806191,38790.236640471514,46015.32752347914,52054.13636031826,57605.126071311744,60474.85597876412,59320.46692607004,57839.39902206049,55506.16986006458,53966.52130096198,52315.54079696394,52623.71718470226,54646.16621750848,57146.278458555105,57990.382644428326,57617.40407970758,58469.62382682409,59602.11368451291,61657.57826439579,62892.41741567604,63767.07857319486,65198.49168316248,64213.27241735826,63405.425417849256,64096.827924566875,64995.02353951456,67015.55114488551,71585.49705388202,75300.7332579697,78841.18973610758,82137.38559399043,89813.7485673628,93142.38334440062,96663.91881699847,102194.46174698243,108796.08818162678,117784.28304958285,125929.3551595389
EO21,2870.177996886352,2888.426313105558,2978.2091310751107,3139.9717381064534,3389.6371720764782,3671.2107216494846,4179.0233333333335,4574.461174881837,5032.545482388974,5333.848097750625,5636.5390070921985,5785.027218934911,6264.820918479455,7124.481956221652,9282.174260591526,10749.27562133482,12166.840883280758,13527.757738896365,15278.939194499018,18228.41932481597,20540.64668953938,23941.31763166503,23542.25446015186,23018.952409458245,22434.027063907208,21579.939451022605,21513.882730187812,20692.32764073371,20743.871814884533,20844.4568808137,21896.601064488183,22490.844210780757,22418.08371654286,22135.966545564635,22559.25088872132,22844.207623682076,22702.728713636803,24030.952398615234,25465.62088220522,25215.061335121693,25408.67865026805,25445.239024888844,26469.33478140075,28280.002599740026,30879.115454696046,33354.87750395659,35154.76122811469,37421.97322348095,40266.82881427638,40854.688332487014,40671.92808192956,41821.70752971775,45392.59618218822,50768.24289493319,56017.44162196533
